state,notes,program_name,plan_name,geographic_region,medicaidonly_enrollment,dual_enrollment,total_enrollment,year,parent_organization
Missouri,,"MO HealthNet Managed Care/1915b (Comprehensive MCO)","Missouri Care Western","Bates, Cass, Cedar, Clay, Henry, Jackson, Johnson, Lafayette, Platte, Polk, Ray, St Clair, and Vernon","71,377",0,"71,377",2018,WellCare
Missouri,,"MO HealthNet Managed Care/1915b (Comprehensive MCO)","Missouri Care Southwest","Barry, Barton, Christian, Dade, Dallas, Douglas, Greene, Hickory, Howell, Jasper, Lawrence, McDonald, Newton, Oregon, Ozark, Shannon, Stone, Taney, Texas, Webster and Wright","52,537",0,"52,537",2018,WellCare
Missouri,,"MO HealthNet Managed Care/1915b (Comprehensive MCO)","United Healthcare Eastern","Franklin, Jefferson, Lincoln, Madison, Perry, Pike, St Charles, St Francois, Ste Genevieve, St Louis Co, Warren, Washington, and St Louis City","51,016",0,"51,016",2018,UnitedHealthcare
Missouri,,"MO HealthNet Managed Care/1915b (Comprehensive MCO)","United Healthcare Central","Adair, Andrew, Atchison, Audrain, Benton, Bollinger, Boone, Buchanan, Butler, Caldwell, Callaway, Camden, Cape Girardeau, Carroll, Carter, Chariton, Clark, Clinton, Cole, Cooper, Crawford, Daviess, DeKalb, Dent, Dunklin, Gasconade, Gentry, Grundy, Harrison, Holt, Howard, Iron, Knox, Laclede, Lewis,  Linn, Livingston, Macon, Maries, Marion, Mercer, Miller, Mississippi, Moniteau, Monroe, Montgomery, Morgan, New Madrid, Nodaway, Osage, Pettis, Phelps, Pulaski, Putman, Ralls, Randolph, Reynolds, Ripley, Saline, Schuyler, Scotland, Scott, Shelby, Stoddard, Sullivan, Wayne and Worth","48,376",0,"48,376",2018,UnitedHealthcare
Missouri,,"MO HealthNet Managed Care/1915b (Comprehensive MCO)","United Healthcare Western","Barry, Barton, Christian, Dade, Dallas, Douglas, Greene, Hickory, Howell, Jasper, Lawrence, McDonald, Newton, Oregon, Ozark, Shannon, Stone, Taney, Texas, Webster and Wright","37,865",0,"37,865",2018,UnitedHealthcare
Missouri,,"MO HealthNet Managed Care/1915b (Comprehensive MCO)","United Healthcare Southwest","Barry, Barton, Christian, Dade, Dallas, Douglas, Greene, Hickory, Howell, Jasper, Lawrence, McDonald, Newton, Oregon, Ozark, Shannon, Stone, Taney, Texas, Webster and Wright","30,946",0,"30,946",2018,UnitedHealthcare
Missouri,,"Non-Emergency Medical Transportation Program (NEMT) (Non-Emergency Medical Transportation)","Logisticare Solutions",Statewide,"98,690","143,578","242,268",2018,"Providence Service Corporation"
Montana,,"Passport to Health (Primary Care Case Management (PCCM))","Multiple Primary Care Providers",Statewide,"215,475",0,"215,475",2018,"Passport to Health"
Nebraska,,"Heritage Health (Comprehensive MCO)","UnitedHealthcare Community Plan of Nebraska",Statewide,"69,592","12,626","82,218",2018,UnitedHealthcare
Nebraska,,"Heritage Health (Comprehensive MCO)","WellCare of Nebraska",Statewide,"76,075","7,718","83,793",2018,WellCare
Nebraska,,"Heritage Health (Comprehensive MCO)","Nebraska Total Care",Statewide,"68,879","13,942","82,821",2018,"Nebraska Total Care Inc."
Nebraska,,"Dental Benefit Manager (Dental only (PAHP))","MCNA Nebraska",Statewide,"213,334","34,246","247,580",2018,"Managed Care of North America (MCNA), Inc."
Nebraska,,"Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Immanuel Pathways","68037, 68048, 68025, 68007, 68010, 68022, 68064, 68102, 68104, 68105, 68106, 68107, 68127, 68110, 68111, 68112, 68114, 68116, 68117, 68118, 68122, 68124, 68127, 68130, 68131, 68132, 68134, 68135, 68137, 68142, 68144, 68152, 68154, 68157, 68164, 68182, 68005, 68028, 68046, 68059, 68069, 68113, 68123, 68128, 68133, 68136, 68138, 68147, 68073, 68002, 68008, 68009, 68023, 68029, 68034, 68044, 68068",22,168,190,2018,"Immanual Pathways"
Nevada,,"Mandatory Health Maintenance Program (Comprehensive MCO)","Health Plan of Nevada (HPN)","Urban zipcodes in Washoe and Clark Counties","242,408",0,"242,408",2018,UnitedHealthcare
Nevada,,"Mandatory Health Maintenance Program (Comprehensive MCO)","Anthem Blue Cross Blue Shield of Nevada","Urban zipcodes in Washoe and Clark Counties","165,519",0,"165,519",2018,"Anthem BCBS"
Nevada,,"Mandatory Health Maintenance Program (Comprehensive MCO)","Silver Summit Health Plan","Urban zipcodes in Washoe and Clark Counties","49,855",0,"49,855",2018,"Centene Corporation"
Nevada,,"Dental Benefits Administrator (Dental only (PAHP))","Liberty Dental Plan of Nevada","Sufficiently populated Urban Zip Codes in Washoe and Clark counties","457,782",0,"457,782",2018,"Liberty Dental Plan Corporation"
Nevada,,"Non-Emergency Transportation (Non-Emergency Medical Transportation)","Medical Transportation Management (MTM Nevada)",Statewide,"588,111",0,"588,111",2018,"MTM Inc"
"New Hampshire",,"New Hampshire Medicaid Care Management (Comprehensive MCO)","New Hampshire Healthy Families",Statewide,"49,599","8,341","57,940",2018,"Centene Corporation"
"New Hampshire",,"New Hampshire Medicaid Care Management (Comprehensive MCO)","Well Sense Health Plan",Statewide,"60,024","7,980","68,004",2018,"Boston Medical Health Plan"
"New Hampshire",,"New Hampshire Health Protection Program Medicaid Care Management ABP (Comprehensive MCO)","New Hampshire Healthy Families",Statewide,"3,158",0,"3,158",2018,"Centene Corporation"
"New Hampshire",,"New Hampshire Health Protection Program Medicaid Care Management ABP (Comprehensive MCO)","Well Sense Health Plan",Statewide,"4,727",0,"4,727",2018,"Boston Medical Health Plan"
"New Jersey",,"NJFamilyCare (Comprehensive MCO + MLTSS)","Aetna Better Health NJ",Statewide,"43,062","5,194","48,256",2018,"CVS Health"
"New Jersey",,"NJFamilyCare (Comprehensive MCO + MLTSS)","Amerigroup New Jersey Inc",Statewide,"148,670","16,743","165,413",2018,"Anthem Insurance Companies, Inc."
"New Jersey",,"NJFamilyCare (Comprehensive MCO + MLTSS)","Horizon NJ Health",Statewide,"748,954","72,804","821,758",2018,"Blue Cross Blue Shield"
"New Jersey",,"NJFamilyCare (Comprehensive MCO + MLTSS)","UnitedHealthcare Community Plan",Statewide,"396,903","34,653","431,556",2018,UnitedHealthcare
"New Jersey",,"NJFamilyCare (Comprehensive MCO + MLTSS)","WellCare of New Jersey","All counties except Hunterdon","51,242","12,195","63,437",2018,WellCare
"New Jersey",,"FIDE SNP (Comprehensive MCO + MLTSS)","Amerivantage Dual Coordination (HMO SNP)","Atlantic, Bergen, Burlington, Camden,  Cumberland, Essex, Gloucester, Hudson, Mercer, Middlesex, Monmouth, Morris, Ocean, Passaic, Somerset, and Union Counties",0,"9,221","9,221",2018,"Amerigroup, Inc."
"New Jersey",,"FIDE SNP (Comprehensive MCO + MLTSS)","Horizon NJ TotalCare (HMO SNP)","Atlantic, Cumberland, Essex, Gloucester, Hudson, Hunterdon, Mercer, Monmouth, Morris, Passaic, Salem, Somerset, Sussex, Union, and Warren Counties",0,"6,781","6,781",2018,"Horizon Healthcare of New Jersey, Inc."
"New Jersey",,"FIDE SNP (Comprehensive MCO + MLTSS)","UnitedHealthcare Dual Complete ONE  (HMO SNP)","Atlantic, Bergen, Burlington, Camden, Cumberland, Essex, Gloucester, Hudson, Hunterdon,  Mercer, Middlesex, Monmouth, Morris, Ocean, Passaic, Salem, Somerset, Sussex, and Union Counties",0,"19,158","19,158",2018,UnitedHealthcare
"New Jersey",,"FIDE SNP (Comprehensive MCO + MLTSS)","WellCare Liberty (HMO SNP)","Bergen, Essex, Hudson, Middlesex, Morris, Passaic, Somerset, and Union Counties",0,"2,697","2,697",2018,WellCare
"New Jersey",,"Non-Emergency Medical Transportation (Non-Emergency Medical Transportation)",Logisticare,Statewide,"1,523,821","37,445","1,561,266",2018,"Providence Service Corporation"
"New Jersey",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Atlanticare LIFE","Atlantic and Cape May Counties",9,35,44,2018,PACE
"New Jersey",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Beacon of LIFE","Monmouth County",8,98,106,2018,PACE
"New Jersey",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Inspira LIFE","Portions of Cumberland, Gloucester and Salem Counties, specifically, residents of zip codes: 08028, 08062, 08071, 08094, 08098, 08302, 08311, 08312, 08314, 08316, 08318, 08321, 08322, 08323, 08324, 08327, 08328, 08329, 08332, 08343, 08344, 08345, 08348, 08349, 08352, 08353, 08360, 08361, 08362",23,245,268,2018,PACE
"New Jersey",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","LIFE at Lourdes","Most of Camden County,  some of Burlington County, and zip codes: 08002, 08003, 08004, 08007, 08009, 08012, 08021, 08026, 08029, 08030, 08031, 08033, 08034, 08035, 08043, 08045, 08049, 08052, 08059, 08065, 08076, 08077, 08078, 08081, 08083, 08084, 08091, 08095, 08099, 08101, 08102, 08103, 08104, 08105, 08106, 08107, 08108, 08109, 08110",22,177,199,2018,PACE
"New Jersey",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","LIFE St. Francis","Mercer County and those who reside in Burlington County with one of the following zip codes: 08015, 08016, 08022, 08060, 08068, 08505, 08515, 08518, 08554",36,281,317,2018,PACE
"New Jersey",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Lutheran Senior Life","Most of Hudson County, including residents of zip codes: 07002, 07030, 07047, 07086, 07087, 07093, 07094, 07302, 07304, 07305, 07306, 07307, 07310, 07311",13,120,133,2018,PACE
"New Mexico",,"Centennial Care (Comprehensive MCO + MLTSS)","Blue Cross Blue Shield of NM",Statewide,"138,619","8,292","146,911",2018,"Health Care Service Corporation"
"New Mexico",,"Centennial Care (Comprehensive MCO + MLTSS)","Molina Healthcare of New Mexico Inc",Statewide,"203,235","8,201","211,436",2018,"Molina Healthcare"
"New Mexico",,"Centennial Care (Comprehensive MCO + MLTSS)","Presbyterian Health Plan",Statewide,"212,275","8,223","220,498",2018,"Presbyterian Health Plan"
"New Mexico",,"Centennial Care (Comprehensive MCO + MLTSS)","UnitedHealthcare Community Plan",Statewide,"69,821","16,584","86,405",2018,UnitedHealthcare
"New Mexico",,"Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Innovage New Mexico PACE dba Total Community Care","Bernalillo County, Sandoval County, Valencia County",59,741,800,2018,PACE
"New York",,"Health and Recovery Plans (Comprehensive MCO)","Affinity Health Plan","Nassau, Orange, Rockland, Suffolk and Westchester Counties, New York City","4,355",0,"4,355",2018,"Affinity Health Plan"
"New York",,"Health and Recovery Plans (Comprehensive MCO)","Capital District Physician's Health Plan","Albany, Broome, Columbia, Fulton, Greene, Montgomery, Rensselaer, Saratoga, Schenectady, Schoharie, Tioga, Warren and Washington Counties","2,782",0,"2,782",2018,"Capital District Physician's Health Plan"
"New York",,"Health and Recovery Plans (Comprehensive MCO)","Excellus Health Plan","Broome, Erie, Herkimer, Livingston, Monroe, Oneida, Ontario, Orleans, Otsego, Seneca, Wayne, and Yates Counties","7,293",0,"7,293",2018,"Excellus Health Plan"
"New York",,"Health and Recovery Plans (Comprehensive MCO)","Fidelis Care","New York City and 57 counties","29,706",0,"29,706",2018,"Centene Corporation"
"New York",,"Health and Recovery Plans (Comprehensive MCO)",HealthFirst,"Nassau and Suffolk Counties, New York City","23,526",0,"23,526",2018,HealthFirst
"New York",,"Health and Recovery Plans (Comprehensive MCO)",HealthPlus,"Nassau and Putnam Counties, New York City","5,935",0,"5,935",2018,"Anthem Insurance Companies, Inc."
"New York",,"Health and Recovery Plans (Comprehensive MCO)","HIP GNY","Nassau, Suffolk, and Westchester Counties, New York City","4,635",0,"4,635",2018,"HIP GNY"
"New York",,"Health and Recovery Plans (Comprehensive MCO)","Independent Health Association","Erie County","1,925",0,"1,925",2018,"Independent Health"
"New York",,"Health and Recovery Plans (Comprehensive MCO)",MetroPlus,"New York City","10,901",0,"10,901",2018,"MetroPlus Health Plan"
"New York",,"Health and Recovery Plans (Comprehensive MCO)","Molina HealthCare of New York","Cortland, Onondaga and Tompkins Counties","1,484",0,"1,484",2018,"Molina Healthcare"
"New York",,"Health and Recovery Plans (Comprehensive MCO)","MVP Health Plan","Albany, Columbia, Dutchess, Genesee, Greene, Jefferson, Lewis, Livingston, Monroe, Oneida, Ontario, Orange, Putnam, Rensselaer, Rockland, Saratoga, Schenectady, Sullivan, Ulster, Warren, Washington, and Westchester Counties","4,673",0,"4,673",2018,"MVP Health Plan"
"New York",,"Health and Recovery Plans (Comprehensive MCO)","United HealthCare","New York City and 42 counties","6,813",0,"6,813",2018,UnitedHealthcare
"New York",,"Health and Recovery Plans (Comprehensive MCO)","YourCare Health Plan","Allegany, Cattaraugus, Chautauqua, Erie, Monroe, Ontario and Wyoming Counties","1,785",0,"1,785",2018,"YourCare Health Plan"
"New York",,"Medicaid Advantage (Comprehensive MCO)",Affinity,"New York City",0,0,0,2018,"Affinity Health Plan"
"New York",,"Medicaid Advantage (Comprehensive MCO)","Fidelis Legacy Plan","New York City and 35 counties",33,"1,325","1,358",2018,"Fidelis Legacy Plan"
"New York",,"Medicaid Advantage (Comprehensive MCO)","Liberty Health Advantage","New York City and Nassau County",96,0,96,2018,"Liberty Health Advantage"
"New York",,"Medicaid Advantage (Comprehensive MCO)","United HealthCare","New York Cityand Nassau County",21,"2,920","2,941",2018,UnitedHealthcare
"New York",,"Medicaid Advantage (Comprehensive MCO)","VNS Choice","Nassau, Suffolk and Westchester Counties, New York City",15,298,313,2018,"VNS Choice"
"New York",,"Medicaid Advantage (Comprehensive MCO)",WellCare,"Albany, Broome, Erie, Monroe, Niagara, Oneida, Orange, Rensselaer, Rockland, Saratoga, Schenectady, Ulster, and Wayne Counties",51,"1,642","1,693",2018,WellCare
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)",HealthNow,"Allegany, Cattaraugus, Chautauqua, Erie, Genesee, Niagara, Orleans, and Wyoming Counties","31,719",0,"31,719",2018,HealthNow
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)",HealthPlus,"Nassau and Putnam Counties, New York City","336,121",0,"336,121",2018,"Anthem Insurance Companies, Inc."
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","HIP Combined","Nassau, Suffolk, and Westchester Counties, New York City","134,405",0,"134,405",2018,"HIP Combined"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","Independent Health/Hudson Valley & WNY","Erie County","57,271",0,"57,271",2018,"Independent Health"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","MetroPlus Health Plan","New York City","374,574",0,"374,574",2018,"MetroPlus Health Plan"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","MetroPlus Health Plan Special Needs","New York City","4,095",0,"4,095",2018,"MetroPlus Health Plan"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","Molina Healthcare of New York","Cortland, Onondaga, and Tompkins Counties","28,592",0,"28,592",2018,"Molina Healthcare"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","MVP Health Plan","Albany, Columbia, Dutchess, Genesee, Greene, Jefferson, Lewis, Livingston, Monroe, Oneida, Ontario, Orange, Putnam, Rensselaer, Rockland, Saratoga, Schenectady, Sullivan, Ulster, Warren, Washington, and Westchester Counties","167,637",0,"167,637",2018,"MVP Health Plan"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","United HealthCare","New York City and 42 counties","481,881",0,"481,881",2018,UnitedHealthcare
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","VNS Choice Special Needs","New York City","3,313",0,"3,313",2018,"VNS Choice"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)",WellCare,"Albany, Dutchess, Erie, Nassau, Niagara, Orange, Rensselaer, Rockland, Schenectady, Schuyler, Steuben, and Ulster Counties, New York City","104,961",0,"104,961",2018,WellCare
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","YourCare Health Plan","Allegany, Cattaraugus, Chautauqua, Erie, Monroe, Ontario, and Wyoming Counties","38,679",0,"38,679",2018,"YourCare Health Plan"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","Fidelis Care","New York City and 57 Counties","1,244,926",0,"1,244,926",2018,"Centene Corporation"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)",HealthFirst,"Nassau and Suffolk Counties, New York City","939,799",0,"939,799",2018,HealthFirst
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","Affinity Health Plan","Nassau, Orange, Rockland, Suffolk, and Westchester Counties, New York City","213,679",0,"213,679",2018,"Affinity Health Plan"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","Amida Care Special Needs","New York City","6,488",0,"6,488",2018,"Amida Care Special Needs"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","Capital District Physician's Health Plan","Albany, Broome, Clinton, Columbia, Essex, Franklin, Fulton, Greene, Montgomery, Rensselaer, Saratoga, Schenectady, Schoharie, Tioga, Warren, and Washington Counties","82,622",0,"82,622",2018,"Capital District Physician's Health Plan"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","Crystal Run Health Plan","Orange and Sullivan Counties","1,427",0,"1,427",2018,"Crystal Run Health Plan"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","Excellus Health Plan","Broome, Erie, Herkimer, Livingston, Monroe, Oneida, Ontario, Orleans, Otsego, Seneca, Wayne, and Yates Counties","171,752",0,"171,752",2018,"Excellus Health Plan"
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)",ElderPlan,"Nassau and Westchester Counties, New York City",6,"1,397","1,403",2018,ElderPlan
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","Fidelis Legacy Plan","Albany, Montgomery, Rensselaer, and Schenectady Counties, New York City",2,94,96,2018,"Fidelis Legacy Plan"
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)",GuildNet,"New York City",2,453,455,2018,GuildNet
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)",HealthFirst,"Nassau County and New York City",22,"7,038","7,060",2018,HealthFirst
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","HealthPlus Advantage Plus","New York City",0,2,2,2018,"HealthPlus Advantage Plus"
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","Senior Whole Health","Nassau and Westchester Counties, New York City",0,91,91,2018,"Senior Whole Health"
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","Village Care","New York City",5,585,590,2018,"Village Care"
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","VNS Choice Plus","Nassau, Suffolk, and Westchester Counties, New York City",8,"1,439","1,447",2018,"VNS Choice"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Aetna Better Health","Nassau and Suffolk Counties, New York City",321,"5,919","6,240",2018,Aetna
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","AgeWell New York","Nassau, Suffolk, and Westchester Counties, New York City",308,"9,309","9,617",2018,"AgeWell New York"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))",AlphaCare,"Westchester County and New York City",3,0,3,2018,AlphaCare
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","ArchCare Community Life","Putnam and Westchester Counties, New York City",441,"3,422","3,863",2018,ArchCare
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Centers Plan for Healthy Living","Erie, Nassau, Niagara, Rockland, Suffolk, and Westchester Counties, New York City","4,141","24,805","28,946",2018,"Centers Plan for Healthy Living"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))",ElderPlan,"Dutchess, Nassau, Orange, Putnam, Rockland, Suffolk, Sullivan, Ulster, and Westchester Counties, New York City",807,"12,095","12,902",2018,ElderPlan
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))",ElderServe,"Nassau, Suffolk, and Westchester Counties, New York City","1,025","11,319","12,344",2018,ElderServe
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))",ElderWood,"Erie, Genesee, Monroe, Niagara, Orleans, and Wyoming Counties, New York City",11,299,310,2018,ElderWood
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Extended MLTC","Nassau and Suffolk Counties, New York City",507,"4,217","4,724",2018,"Extended MLTC"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Fallon Health Weinberg","Erie and Niagara Counties",69,657,726,2018,"Fallon Health Plan"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Fidelis Care","New York City and 57 counties","1,366","20,000","21,366",2018,"Fidelis Care"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))",GuildNet,"Nassau, Suffolk, and Westchester Counties, New York City",557,"6,892","7,449",2018,GuildNet
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Hamaspik Choice","Dutchess, Orange, Putnam, Rockland, Sullivan, and Ulster Counties",122,"2,069","2,191",2018,"Hamaspik Choice"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Health Advantage/Elant Choice","Dutchess, Orange, and Rockland Counties",80,907,987,2018,"Health Advantage/Elant Choice"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))",HealthPlus,"New York City",429,"4,621","5,050",2018,HealthPlus
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","iCircle Care","Broome, Cayuga, Chemung, Chenango, Cortland, Genesee, Livingston, Madison, Monroe, Onondaga, Ontario, Orleans, Oswego, Otsego, Schuyler, Seneca, Steuben, Tioga, Tompkins, Wayne, Wyoming, and Yates Counties",120,"2,522","2,642",2018,"iCircle Care"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Independent Care Systems","New York City",982,"5,292","6,274",2018,iCare
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))",Integra,"Nassau, Suffolk, and Westchester Counties, New York City","1,868","9,879","11,747",2018,Integra
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Kalos Health Plan","Chautauqua, Erie, Genesee, Monroe, Niagara, and Orleans Counties",52,"1,238","1,290",2018,"Kalos Health Plan"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))",MetroPlus,"New York City",561,"1,291","1,852",2018,"MetroPlus Health Plan"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))",Montefiore,"Westchester County and New York City",128,"1,385","1,513",2018,Montefiore
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","North Shore - LIJ Health Plan","Nassau and Suffolk Counties, New York City",15,0,15,2018,"North Shore - LIJ Health Plan"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Prime Health Choice","Albany, Dutchess, Orange, Putnam, Rockland, Warren, and Washington Counties",28,352,380,2018,"Prime Health Choice"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Senior Health Partners","Nassau and Westchester Counties, New York City","2,158","12,303","14,461",2018,"Senior Health Partners"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Senior Network Health","Herkimer and Oneida Counties",23,526,549,2018,"Senior Network Health"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Senior Whole Health","Westchester County and New York City","1,747","12,124","13,871",2018,"Senior Whole Health"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","United HealthCare","Albany, Broome, Erie, Monroe, Oneida, Onondaga, Orange, and Rockland Counties",167,"4,066","4,233",2018,UnitedHealthcare
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Village Care","New York City","2,004","8,679","10,683",2018,"Village Care"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","VNA HomeCare Options","48 counties",262,"6,498","6,760",2018,"VNA HomeCare Options"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","VNS Choice","New York City and 28 counties",792,"11,969","12,761",2018,"VNS Choice"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","WellCare Advocate","Albany, Erie, Nassau, Orange, Rockland, Suffolk, Ulster, and Westchester Counties, New York City",284,"5,235","5,519",2018,WellCare
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","ArchCare Senior Life","Westchester County and New York City",81,644,725,2018,PACE
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Catholic Health - Life","Erie County",14,232,246,2018,PACE
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","CenterLight (CCM)","Nassau, Suffolk, and Westchester Counties, New York City",414,"2,408","2,822",2018,PACE
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Complete Senior Care","Niagara County",7,111,118,2018,PACE
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Eddy Senior Care","Albany and Schenectady Counties",17,199,216,2018,PACE
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Fallon Health Weinberg","Erie County",4,116,120,2018,PACE
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Independent Living for Seniors","Monroe, Ontario and Wayne Counties",28,744,772,2018,PACE
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","PACE CNY","Onondaga County",22,541,563,2018,PACE
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Total Senior Care","Allegany, Cattaraugus, and Chautauqua Counties",14,98,112,2018,PACE
"North Carolina",,"Community Care of North Carolina (Primary Care Case Management Entity (PCCM Entity))","North Carolina Community Care Carolina Access",Statewide,"1,341,900","151,447","1,493,347",2018,"Community Care Health Plan (WI)"
"North Carolina",,"1915(b)/(c) Medicaid Waiver for MH/DD/SA Services (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Alliance Behavioral Healthcare","Counties: Cumberland, Durham, Johnston, Wake","212,280","22,741","235,021",2018,"Alliance Behavioral Healthcare"
"North Carolina",,"1915(b)/(c) Medicaid Waiver for MH/DD/SA Services (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Cardinal Innovations Healthcare Solutions","Counties: Alamance, Cabarrus, Caswell, Chatham, Davidson, Davie, Forsyth, Franklin, Granville, Halifax, Mecklenburg, Orange, Rockingham, Person, Rowan, Stanly, Stokes, Union, Vance and Warren","410,013","49,011","459,024",2018,"Cardinal Innovations Healthcare Solutions"
"North Carolina",,"1915(b)/(c) Medicaid Waiver for MH/DD/SA Services (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Eastpointe Human Services","Counties: Bladen, Columbus, Duplin, Edgecombe, Greene, Lenoir, Nash, Robeson, Sampson, Scotland, Wayne, Wilson","149,171","23,487","172,658",2018,"Eastpointe Human Services"
"North Carolina",,"1915(b)/(c) Medicaid Waiver for MH/DD/SA Services (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Partners Behavioral Health Management","Counties: Burke, Catawba, Cleveland, Gaston, Iredell, Lincoln, Surry, Yadkin","132,093","18,235","150,328",2018,"Partners Behavioral Health Management"
"North Carolina",,"1915(b)/(c) Medicaid Waiver for MH/DD/SA Services (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Sandhills Center for MH DD SA","Counties: Anson, Guilford, Harnett, Hoke, Lee, Montgomery, Moore, Randolph, Richmond","168,686","20,816","189,502",2018,"Sandhills Center for MH DD SA"
