state,notes,program_name,plan_name,geographic_region,medicaidonly_enrollment,dual_enrollment,total_enrollment,year,parent_organization
California,,"Two-Plan Model (Comprehensive MCO + MLTSS)","CalViva Health/Madera",Madera,34268,895,35163,2016,
Michigan,"Michigan is not able to provide dual-eligible enrollment for the Specialty Prepaid Inpatient Health plan.","PACE (Program of All-inclusive Care for the Elderly (PACE))","Huron Valley PACE","Livingston, Monroe, Oakland, Washtenaw, Wayne",6,115,121,2016,
California,,"Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Innovage PACE/Riverside",Riverside,30,49,79,2016,
"South Carolina",,"Non-Emergency Medical Transportation (Non-Emergency Medical Transportation)",Logisticare,Statewide,1071979,163382,1235361,2016,
Arizona,,"Arizona Health Care Cost Containment System (Comprehensive MCO + MLTSS)","Maricopa Health Plan",Maricopa,76713,4574,81287,2016,
Nevada,,"Health Care Guidance Program (HCGP) (Primary Care Case Management (PCCM))","Axis Point Health",Statewide,38252,0,38252,2016,
Michigan5,"Michigan is not able to provide dual-eligible enrollment for the Specialty Prepaid Inpatient Health plan.","Specialty Prepaid Inpatient Health Plan (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Northern Michigan Regional Entity","Alcona, Alpena, Antrim, Benzie, Charlevoix, Cheboygan, Crawford, Emmet, Grand Traverse, Iosco, Kalkaska, Leelanau, Manistee,  Missaukee, Montmorency, Ogemaw, Oscoda, Otsego, Presque Isle, Roscommon, Wexford",112776,0,112776,2016,
California,,"Regional Model (Comprehensive MCO)","California Health & Wellness/Nevada",Nevada,7665,214,7879,2016,
"North Carolina",,"Program of All Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Elderhaus Inc","Serving all zip codes in New Hanover County and the following zip codes in Brunswick County: 28422, 28451, 28461, 28479",66,42,108,2016,
Massachusetts,,"MassHealth Managed Care (Comprehensive MCO)","Fallon Community Health Plan","Worcester, Middlesex, Franklin, Hampden, Norfolk, Essex, Middlesex",30268,0,30268,2016,
Oregon6,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs); (2) Dental Care Organizations (DCOs), like Access Dental Plan, LLC; Advantage Dental Services; Capitol Dental Care, Inc.; CareOregon Dental; and Family Dental Care; and (3) the Mental Health Organization called Greater Oregon Behavioral Health, Inc. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously.","OHP - Oregon Health Plan (Comprehensive MCO)","Columbia Pacific","Clatsop, Columbia, and Tillamook Counties",23570,810,24380,2016,
Utah,,"Dental (Dental only (PAHP))","Delta Dental","Davis, Salt Lake, Weber, Utah",53543,31,53574,2016,
"New York",,"Medicaid Advantage (Comprehensive MCO)","United Healthcare","New York City & Nassau County.",28,3122,3150,2016,
California,,"Regional Model (Comprehensive MCO)","California Health & Wellness/Glenn",Glenn,5349,112,5461,2016,
"New Mexico",,"Centennial Care (Comprehensive MCO + MLTSS)","Presbyterian Health Plan",Statewide,217697,7418,225115,2016,
Michigan,"Michigan is not able to provide dual-eligible enrollment for the Specialty Prepaid Inpatient Health plan.","Healthy Michigan Plan (Comprehensive MCO)","Blue Cross Complete of Michigan","Allegan, Barry, Clinton, Eaton, Genesee, Hillsdale, Huron, Ingham, Ionia, Jackson, Kent, Lake, Lapeer, Lenawee, Livingston, Macomb, Mason, Mesosta, Monroe, Montcalm, Muskegon, Newaygo, Oakland, Oceana, Osceola, Ottawa, St. Clair, Sanilac, Shiawassee, Tuscola, Washtenaw, Wayne",59342,0,59342,2016,
Illinois,,"Integrated Care Program (ICP) (Comprehensive MCO + MLTSS)",CountyCare,"Cook County",4585,0,4585,2016,
Virginia,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Riverside PACE - MacTavish","23112, 23113, 23114, 23120, 23124, 23129, 23139, 23140, 23141, 23146, 23173, 23181, 23221, 23224, 23225, 23226, 23227, 23228, 23231, 23232, 23234, 23235, 23236, 23237, 23238, 23240, 23241, 23249, 23260, 23261, 23269, 23273, 23274, 23276, 23278, 23279, 23282, 23284, 23285, 23286, 23289, 23290, 23291,23293, 23295, 22546, 23005, 23009, 23011, 23015, 23030, 23039, 23047, 23058, 23059, 23060, 23069, 23075, 23086, 23089, 23102, 23103, 23106, 23111, 23116, 23150, 23162, 23192, 23218, 23219, 23220, 23222, 23223, 23229, 23230, 23233, 23242, 23250, 23255, 23288, 23801, 23803, 23804, 23805, 23806,23830, 23831, 23832, 23833, 23834, 23836, 23838, 23840, 23841, 23842, 23850 ,23860, 23875, 23882, 23885",19,221,240,2016,
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Amerigroup Florida, Inc.","Regions 5, 6, 7, and 11",341360,11428,352788,2016,
"Rhode Island",,"RIte Smiles (Dental only (PAHP))","United Healthcare Dental",Statewide,94318,0,94318,2016,
Michigan,"Michigan is not able to provide dual-eligible enrollment for the Specialty Prepaid Inpatient Health plan.","Managed Care Plan Division (Comprehensive MCO)","Meridian Health Plan of Michigan, Inc.","Alcona, Allegan, Alpena, Antrim, Arenac, Barry, Bay, Benzie, Berrien, Branch, Calhoun, Cass, Charlevoix, Cheboygan, Clare, Clinton, Crawford, Eaton, Emmet, Genesee, Gladwin, Grand Traverse, Gratiot, Hillsdale, Huron, Ingham, Ionia, Iosco, Isabella, Jackson, Kalamazoo, Kalkaska, Kent, Lake, Lapeer, Leelanau, Lenawee, Livingston, Macomb, Manistee, Mason, Mecosta, Midland, Missaukee, Monroe, Montcalm, Montmorency, Muskegon, Newaygo, Oakland, Oceana, Ogemaw, Osceola, Oscoda, Otsego, Ottawa, Presque Isle, Roscommon, Saginaw, St. Clair, St. Joseph, Sanilac, Shiawassee, Tuscola, Van Buren, Washtenaw, Wayne, Wexford",476539,8643,485182,2016,
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Kalos Health Plan","Chautauqua, Erie, Genesee, Niagara, & Orleans counties.",49,723,772,2016,
California,,"Two-Plan Model (Comprehensive MCO + MLTSS)","Alameda Alliance for Health",Alameda,239892,18043,257935,2016,
Colorado,,"Accountable Care Collaborative (Primary Care Case Management Entity (PCCM Entity))","RCCO 4: Integrated Community Health Partnership","Alamosa, Baca, Bent, Chaffee, Conejos, Costilla, Crowley, Custer, Fremont, Huerfano, Kiowa, Lake, Las  Animas, Mineral, Otero, Prowers, Pueblo, Rio Grande and Saguache Counties",105105,7067,112172,2016,
Pennsylvania,,"PA Living Independence For the Elderly (LIFE) (Program of All-inclusive Care for the Elderly (PACE))","LIFE Geisinger H-2064","Luzerne (partial), Lackawanna, Columbia (partial ), Montour (partial), Northumberland (partial), Schuylkill (partial)",2,184,186,2016,
Texas,,"Medical Transportation Program (Non-Emergency Medical Transportation)",AMR,"Brown, Callahan, Coke, Coleman, Comanche, Concho, Crockett, Dimmit, Eastland, Edwards, Fisher, Haskell, Irion, Jones, Kent, Kimble, Kinney, Knox, La Salle, Maverick, McCulloch, Menard, Mitchell, Nolam, Reagan, Real, Runnels, Schleicher, Scurry, Shackelford, Stephens, Sterling, Stonewall, Sutton, Taylor, Throckmorton, Tom Green, Uvalde, Val Verde, Zavala",96982,15471,112453,2016,
Oregon6,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs); (2) Dental Care Organizations (DCOs), like Access Dental Plan, LLC; Advantage Dental Services; Capitol Dental Care, Inc.; CareOregon Dental; and Family Dental Care; and (3) the Mental Health Organization called Greater Oregon Behavioral Health, Inc. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously.","OHP - Oregon Health Plan (Comprehensive MCO)","CareOregon Dental","Clackamas, Multnomah, and Washington Counties",1891,94,1985,2016,
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","South Florida Community Care Network","Region 10",42442,1747,44189,2016,
Minnesota,,"Minnesota Senior Care Plus (MSC+) (Comprehensive MCO + MLTSS)","Health Partners",statewide,263,1501,1764,2016,
Colorado,,"Program of All-inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Total Longterm Care - InnovAge Loveland","Larimer and Weld County",4,44,48,2016,
"West Virginia",,"WV Mountain Health Trust (Comprehensive MCO)","WV Family Health",Statewide,61392,0,61392,2016,
California,,"County Organized Health Systems (COHS) Model (Comprehensive MCO + MLTSS)","Partnership HealthPlan of CA/Siskiyou",Siskiyou,14867,2441,17308,2016,
Pennsylvania,,"PA Living Independence For the Elderly (LIFE) (Program of All-inclusive Care for the Elderly (PACE))","VieCare Beaver H-7660","Beaver and Lawrence Counties",18,466,484,2016,
Hawaii4,"Beneficiaries can simultaneously enroll in Ohana Community Care Service and another medical or dental plan under the Quest program.  The de-duplicated comprehensive MCO enrollment is 354,289.","QUEST Integration (Comprehensive MCO)","UnitedHealthcare Community Plan QUEST",Statewide,22901,0,22901,2016,
Kansas,,"KanCare (Comprehensive MCO + MLTSS)","Sunflower State Health Plan",Statewide,119185,14704,133889,2016,
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Wasatch Mental Health","Utah, Wasatch",45609,3334,48943,2016,
Minnesota,,"Special Needs Basic Care (SNBC) (Comprehensive MCO + MLTSS)","Health Partners",statewide,1276,1959,3235,2016,
California,,"Two-Plan Model (Comprehensive MCO + MLTSS)","Health Net/Kern",Kern,75763,2700,78463,2016,
Illinois,,"Family Health Plan/Affordable Care Act (FHP/ACA) (Comprehensive MCO + MLTSS)",CountyCare,"Cook County",147420,0,147420,2016,
Pennsylvania,,"HealthChoices - Physical Health (Comprehensive MCO)","UPMC for You Inc.","Lehigh/Capital, Southwest, Northwest",390632,3946,394578,2016,
Texas,,"STAR (Comprehensive MCO)",Sendero,"Travis SDA",13563,0,13563,2016,
Michigan5,"Michigan is not able to provide dual-eligible enrollment for the Specialty Prepaid Inpatient Health plan.","Specialty Prepaid Inpatient Health Plan (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Detroit Wayne Mental Health Authority",Wayne,597469,0,597469,2016,
Idaho,,"Idaho Smiles (Dental only (PAHP))","Idaho Smiles",,254741,23416,278157,2016,
Michigan,"Michigan is not able to provide dual-eligible enrollment for the Specialty Prepaid Inpatient Health plan.","MI Choice (MLTSS only (PIHP and/or PAHP))","Detroit Area Agency on Aging",Detroit,88,1192,1280,2016,
"New Jersey",,"NJ FamilyCare (Comprehensive MCO + MLTSS)","WellCare Liberty D-SNP","Bergen, Essex, Hudson, Middlesex, Morris, Passaic, Somerset, and Union counties",0,206,206,2016,
California,,"Two-Plan Model (Comprehensive MCO + MLTSS)","Health Net/Los Angeles","Los Angeles",895863,124999,1020862,2016,
"North Carolina",,"1915(b)/(c) Medicaid Waiver for MH/DD/SA Services (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Sandhills Center For Mh Dd Sa","Counties: Anson, Guilford, Harnett, Hoke, Lee, Montgomery, Moore, Randolph, Richmond",165188,20828,186016,2016,
Arizona,,"Arizona Health Care Cost Containment System (Comprehensive MCO + MLTSS)","Comprehensive Medical and Dental Program",Statewide,17937,0,17937,2016,
Texas,,"STAR (Comprehensive MCO)",Seton,"Travis SDA",18429,0,18429,2016,
Massachusetts,,"Senior Care Options (Comprehensive MCO + MLTSS)","United HealthCare","Bristol, Essex, Hampden, Middlesex, Norfolk, Plymouth, Suffolk and Worcester Counties",15155,1560,16715,2016,
"New York",,"Health and Recovery Plans (Comprehensive MCO)","Today's Options","Cortland, Onondaga, & Tompkins counties.",188,0,188,2016,
California,,"Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Sutter",Sutter,21385,466,21851,2016,
Pennsylvania,,"HealthChoices - Behavioral Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Lancaster County HealthChoices - PerformCare","Lancaster County",74692,8153,82845,2016,
Missouri,,"Mo Healthnet Managed Care/1915b (Comprehensive MCO)","Home State Central","Audrain, Benton, Boone, Callaway, Camden, Chariton, Cole, Cooper, Gasconade, Howard, Laclede, Linn, Macon, Maries, Marion Miller, Moniteau, Monroe, Montgomery, Morgan, Osage, Pettis, Phelps, Pulaski, Ralls, Randolph, Saline, and Shelby",19593,0,19593,2016,
California,,"Two-Plan Model (Comprehensive MCO + MLTSS)","CalViva Health/Fresno",Fresno,286686,8753,295439,2016,
Oregon6,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs); (2) Dental Care Organizations (DCOs), like Access Dental Plan, LLC; Advantage Dental Services; Capitol Dental Care, Inc.; CareOregon Dental; and Family Dental Care; and (3) the Mental Health Organization called Greater Oregon Behavioral Health, Inc. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously.","OHP - Oregon Health Plan (Comprehensive MCO)","Jackson Care Connect","Jackson County",27860,1068,28928,2016,
Maryland,,"HealthChoice (Comprehensive MCO)","Jai Medical Systems","Balitmore City, Anne Arundel and Baltimore counties",23639,0,23639,2016,
Iowa,,"NEMT (Non-Emergency Medical Transportation)",TMS,Statewide,12272,1123,13395,2016,
Georgia,,"Georgia Families (Comprehensive MCO)","Amerigroup Community Care",Statewide,314406,0,314406,2016,
Oklahoma,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Life PACE","74103, 74104, 74105, 74106, 74110, 74112, 74114, 74115, 74119, 74120, 74127, 74128, 74129, 74130, 74132, 74133, 74136, 74137, 74145, 74146, 74134, 74135, 74117, 74116, 74108,  7412, 74107",7,47,54,2016,
Ohio,,"MyCare Ohio Opt-out (Comprehensive MCO + MLTSS)","United Healthcare Community Plan of Ohio","East Central, Northeast, Northeast Central Regions",0,7827,7827,2016,
Wisconsin,,"Family Care (MLTSS only (PIHP and/or PAHP))","Community Care, Inc. (FC)","Counties: Calumet, Fond du Lac, Kenosha, Milwaukee, Manitowoc, Outagamie, Ozaukee, Racine, Sheboygan, Walworth, Washington, Waukesha, Waupaca, Winnebago",2108,7593,9701,2016,
"New York",,"Medicaid Managed Care (Comprehensive MCO)",Healthplus,"New York City & Nassau, Suffolk counties.",371536,0,371536,2016,
Washington9,"In Washington, Health Homes provide services under contract with a comprehensive MCO. The de-duplicated comprehensive MCO enrollment is 1,535,441. Washington is unable to provide separate counts of Medicaid-only and dual enrollment for their NEMT, ICMH, and PACE programs. As a result, total enrollment counts presented in this table include both Medicaid-only and Medicare-Medicaid dually eligible beneficiaries.","Apple Health/Healthy Options Health Home Program (Comprehensive MCO)","Multiple Sites","Adams, Asotin, Benton, Chelan, Clallam, Clark, Columbia, Cowlitz, Douglas, Ferry, Franklin, Garfield, Grant, Grays Harbor, Island, Jefferson, Kitsap, Kittitas, Klickitat, Lewis, Lincoln, Mason, Okanogan, Pacific, Pend Oreille, Pierce, San Juan, Skagit, Skamania, Spokane, Stevens, Thurston, Wahkiakum, WalllaWalla, Whatcom, Whitman, Yakima.",21412,0,21412,2016,
Michigan,"Michigan is not able to provide dual-eligible enrollment for the Specialty Prepaid Inpatient Health plan.","PACE (Program of All-inclusive Care for the Elderly (PACE))","Care Resources","Kent, Ottawa",5,194,199,2016,
"New York",,"Medicaid Advantage (Comprehensive MCO)","Liberty Health Advantage","New York City & Nassau County",125,89,214,2016,
Pennsylvania,,"HealthChoices - Physical Health (Comprehensive MCO)","Geisinger Health Plan",Northeast,175790,1776,177566,2016,
Texas,,"Texas Medicaid Wellness Program (Primary Care Case Management (PCCM))","AxisPoint Health",Statewide,11965,4,11969,2016,
California,,"Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Sutter SeniorCare PACE/Sacramento",Sacramento,19,237,256,2016,
Michigan,"Michigan is not able to provide dual-eligible enrollment for the Specialty Prepaid Inpatient Health plan.","Managed Care Plan Division (Comprehensive MCO)","Aetna Better Health of MI","Berrien, Branch, Calhoun, Cass, Hillsdale, Jackson, Kalamazoo, Lenawee, Livingston, Macomb, Monroe, Oakland, St. Joseph, Vanburen, Washtenaw, Wayne",42736,265,43001,2016,
Wisconsin,,"SSI Managed Care (Comprehensive MCO)","Trilogy Health Insurance","Counties: Brown, Dodge, Green Lake, Kenosha, Marinette, Menominee, Milwaukee, Oconto, Outagamie, Ozaukee, Racine, Sheboygan, Taylor, Washington, Waukesha, Waupaca, Winnebago, Wood",235,40,275,2016,
Michigan,"Michigan is not able to provide dual-eligible enrollment for the Specialty Prepaid Inpatient Health plan.","MI Choice (MLTSS only (PIHP and/or PAHP))","Region VII (7) Area Agency on Aging","Bay, Clare, Gladwin, Gratiot, Huron, Isabella, Midland, Saginaw, Sanilac, Tuscola",64,809,873,2016,
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Wellcare Advocate","New York City & Albany, Erie, Nassau, Orange, Rockland, Suffolk, Ulster, Westchester counties.",411,5844,6255,2016,
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))",Healthplus,"New York City",407,3121,3528,2016,
Washington9,"In Washington, Health Homes provide services under contract with a comprehensive MCO. The de-duplicated comprehensive MCO enrollment is 1,535,441. Washington is unable to provide separate counts of Medicaid-only and dual enrollment for their NEMT, ICMH, and PACE programs. As a result, total enrollment counts presented in this table include both Medicaid-only and Medicare-Medicaid dually eligible beneficiaries.","Healthy Options - Blind Disabled (Comprehensive MCO)","United Health Care","Adams, Asotin, Benton, Chelan, Columbia, Cowlitz, Douglas, Ferry, Franklin, Garfield, Grant, Grays Harbor, Island, Jefferson, King, Kitsap, Kittitas, Lewis, Lincoln, Mason, Okanogan, Pacific, Pierce, Skagit, Snohomish, Spokane, Stevens, Thurston, Wahkiakum, WalllaWalla, Whatcom, Whitman, Yakima.",13419,0,13419,2016,
California,,"County Organized Health Systems (COHS) Model (Comprehensive MCO + MLTSS)","Partnership HealthPlan of CA/Napa",Napa,25273,3626,28899,2016,
Oregon6,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs); (2) Dental Care Organizations (DCOs), like Access Dental Plan, LLC; Advantage Dental Services; Capitol Dental Care, Inc.; CareOregon Dental; and Family Dental Care; and (3) the Mental Health Organization called Greater Oregon Behavioral Health, Inc. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously.","OHP - Oregon Health Plan (Comprehensive MCO)","AllCare Health Plan","Curry, Douglas (97410, 97442 only), Jackson, and Josephine Counties",46286,2207,48493,2016,
Massachusetts,,"Primary Care Clinician Plan (Primary Care Case Management (PCCM))","Multiple Primary Care Providers",Statewide,391166,0,391166,2016,
Virginia,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Centra PACE- Farmville","23002, 23004, 23027, 23040, 23083, 23123, 23824, 23894, 23901, 23909, 23921, 23922, 23923, 23930, 23934, 23936, 23937, 23939, 23941, 23942, 23943, 23947, 23952, 23954, 23955, 23958, 23959, 23960, 23963, 23966, 23974, 23976, 24599",3,72,75,2016,
Georgia,,"Planning for Healthy Babies (P4HB) (Other Prepaid Health Plan (PHP) (limited benefits))","Peach State Health Plan",Statewide,4323,0,4323,2016,
Texas,,"STAR (Comprehensive MCO)",Christus,"Nueces SDA",5474,0,5474,2016,
Oregon6,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs); (2) Dental Care Organizations (DCOs), like Access Dental Plan, LLC; Advantage Dental Services; Capitol Dental Care, Inc.; CareOregon Dental; and Family Dental Care; and (3) the Mental Health Organization called Greater Oregon Behavioral Health, Inc. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously.","OHP - Oregon Health Plan (Comprehensive MCO)","Umpqua Health Alliance","Douglas (97441, 97467, 97473 excluded) County",24828,1510,26338,2016,
California,,"Two-Plan Model (Comprehensive MCO + MLTSS)","Inland Empire Health Plan/San Bernardino","San Bernardino",566685,27972,594657,2016,
"New York",,"Medicaid Managed Care (Comprehensive MCO)","MVP Health Plan","22 counties.",175878,0,175878,2016,
Wisconsin,,"BadgerCare Plus (Comprehensive MCO)","UnitedHealthcare Community Plan","Counties: Adams, Ashland, Barron, Bayfield, Brown, Burnett, Calumet, Chippewa, Columbia, Crawford, Dane, Dodge, Door, Douglas, Eau Claire, Florence, Fond du Lac, Forest, Green, Green Lake, Jefferson, Kenosha, Kewaunee, La Crosse, Langlade, Lincoln, Manitowoc, Marathon, Marinette, Marquette, Menominee, Milwaukee, Monroe, Oconto, Oneida, Outagamie, Ozaukee, Pierce, Polk, Portage, Price, Racine, Rock,  St. Croix, Sauk, Sawyer, Shawano, Sheboygan, Taylor, Trempealeau, Vernon, Vilas, Walworth, Washburn, Washington, Waukesha, Waupaca, Waushara, Winnebago, Wood",135349,145,135494,2016,
"Rhode Island",,"Rhody Health Partners Expansion (Comprehensive MCO)","United Healthcare",Statewide,28639,0,28639,2016,
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Aetna Better Health","New York City & Nassau, Suffolk counties.",257,3517,3774,2016,
California,,"Senior Care Action Network (SCAN) (Comprehensive MCO + MLTSS)","SCAN Health Plan (Nurs hm cert)/Los Angeles","Los Angeles",0,1607,1607,2016,
Illinois,,"Integrated Care Program (ICP) (Comprehensive MCO + MLTSS)","Meridian Health Plan","Lake, Cook, DuPage, Kane, Will, Kankakee, Knox, Stark, Peoria, Tazewell, Madison, St. Clair and Clinton counties",11557,0,11557,2016,
Illinois,,"Family Health Plan/Affordable Care Act (FHP/ACA) (Comprehensive MCO + MLTSS)","Molina Healthcare of Illinois","Cook, Knox, Stark, Peoria, Tazewell, McLean, Ford, Vermilion, Champaign, Piatt, DeWitt, Macon, Logan, Christian, Sangamon, Menard, Madison, St. Clair and Clinton counties",188021,0,188021,2016,
Texas,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","The Basics at Jan Werner (Amarillo)","79015, 79101, 79102, 79103, 79104, 79106, 79107, 79108, 79109, 79110, 79111, 79118, 79119, 79121, 79124",5,129,134,2016,
Pennsylvania,,"PA Living Independence For the Elderly (LIFE) (Program of All-inclusive Care for the Elderly (PACE))","Senior LIFE York H-0819","York County",4,121,125,2016,
Colorado,,"Accountable Care Collaborative: Access KP (Comprehensive MCO)","Colorado Access Kaiser Permanente","Adams, Arapahoe, Douglas Counties",22924,12,22936,2016,
Florida,,"Long-term Care Program (MLTSS only (PIHP and/or PAHP))","American Eldercare, Inc.",Statewide,1275,18189,19464,2016,
California,,"County Organized Health Systems (COHS) Model (Comprehensive MCO + MLTSS)","Partnership HealthPlan of CA/Sonoma",Sonoma,99466,14001,113467,2016,
Massachusetts,,"Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Elder Service Plan of Cambridge Health Alliance","Middlesex and Suffolk Counties",31,318,349,2016,
"New Jersey",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","LIFE (Living Independently For Elders) St. Francis","08015, 08016, 08022, 08060, 08068, 08505, 08512, 08515, 08518, 08520, 08525, 08530, 08534, 08540, 08541, 08542, 08543, 08544, 08550, 08554, 08560, 08561, 08601, 08602, 08603, 08604, 08605, 08606, 08607, 08608, 08609, 08610, 08611, 08618, 08619, 08620, 08625, 08628, 08629, 08638, 08645, 08646, 08647, 08648, 08650, 08666, 08690, 08691, 08695",37,273,310,2016,
"Puerto Rico",,"Government Health Plan (Comprehensive MCO)","MMM MULTI HEALTH, Inc.",Southeast,140373,11964,152337,2016,
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Agewell New York","New York City &  Nassau, Suffolk, Westchester counties.",339,6619,6958,2016,
California,,"Family Mosaic Project/ San Francisco (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Family Mosaic Project/San Francisco","San Francisco",25,0,25,2016,
Minnesota,,"Prepaid Medical Assistance Plan Plus (PMAP+) (Comprehensive MCO + MLTSS)","Hennepin Health","Hennepin County",8212,0,8212,2016,
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Northeastern Counseling","Duchesne, Uintah, Daggett, San Juan counties",10103,978,11081,2016,
Texas,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Silver Star Health Network (Lubbock)","79401, 79402, 79403, 79404, 79405, 79406, 79407, 79408, 79409, 79410, 79411, 79412, 79413, 79414, 79415, 79416, 79423, 79424, 79430, 79452, 79453, 79454, 79464, 79490, 79491, 79493, 79499",14,140,154,2016,
Washington10,,"PACE (MLTSS) (Program of All-inclusive Care for the Elderly (PACE))","Providence Elder Place","King County",568,0,568,2016,
Pennsylvania,,"HealthChoices - Behavioral Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Behavioral Health Services of Bedford and Somerset - Performcare","Bedford and Somerset Counties",20474,3167,23641,2016,
"Rhode Island",,"Rhody Health Partners (Comprehensive MCO)","Neighborhood Health Plan of R",Statewide,7232,0,7232,2016,
Kentucky,,"Kentucky Medicaid Managed Care (Comprehensive MCO)","Aetna Better Health of Kentucky","All 8 Regions in the state. Statewide",254195,21312,275507,2016,
Wisconsin,,"Family Care (MLTSS only (PIHP and/or PAHP))",ContinuUs,"Counties: Chippewa, Dunn, Eau Claire, Pierce, St. Croix, Columbia, Dodge, Green Lake, Jefferson, Marquette, Washington, Waukesha, Waushara, Crawford, Grant, Green, Iowa, Juneau, Lafayette, Richland, Sauk",799,4283,5082,2016,
"New Jersey",,"NJ FamilyCare (Comprehensive MCO + MLTSS)","Horizon NJ Health",Statewide,741646,78477,820123,2016,
Hawaii4,"Beneficiaries can simultaneously enroll in Ohana Community Care Service and another medical or dental plan under the Quest program.  The de-duplicated comprehensive MCO enrollment is 354,289.","QUEST Integration (Comprehensive MCO)","Ohana ABD",Statewide,11210,10328,21538,2016,
Oregon6,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs); (2) Dental Care Organizations (DCOs), like Access Dental Plan, LLC; Advantage Dental Services; Capitol Dental Care, Inc.; CareOregon Dental; and Family Dental Care; and (3) the Mental Health Organization called Greater Oregon Behavioral Health, Inc. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously.","OHP - Oregon Health Plan (Comprehensive MCO)","ODS Community Health Inc.","Baker, Benton, Clackamas, Clatsop, Columbia, Crook, Deschutes (97733, 97735 excluded), Hood River, Jackson, Jefferson, Josephine, Lane, Linn (97759 excluded), Malheur, Marion, Multnomah, Polk (97370 excluded), Tillamook, Wallowa (97828, 97846 only), Wasco, Washington, and Yamhill Counties",6014,1194,7208,2016,
Michigan,"Michigan is not able to provide dual-eligible enrollment for the Specialty Prepaid Inpatient Health plan.","PACE (Program of All-inclusive Care for the Elderly (PACE))","PACE of Southwest MI","Berrien, Cass, Van Buren",5,154,159,2016,
Maryland,,"HealthChoice (Comprehensive MCO)","MedStar Family Choice","Baltimore City, Anne Arundel, Baltimore, Charles, Harford, Montgomery, Prince George's and St. Mary's counties",76036,0,76036,2016,
California,,"Dental Managed Care/Sacramento (Dental only (PAHP))","Liberty Dental Plan/Sacramento",Sacramento,151244,6636,157880,2016,
"North Carolina",,"1915(b)/(c) Medicaid Waiver for MH/DD/SA Services (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Alliance Behavioral Healthcare","Counties: Cumberland, Durham, Johnston, Wake",209317,22323,231640,2016,
Maine,,"NET (Non-Emergency Medical Transportation)",Logisticare,"Regions 1,2,6,7 and 8",113341,30849,144190,2016,
California,,"Regional Model (Comprehensive MCO)",Kaiser/Placer,Placer,5540,129,5669,2016,
Idaho,,"Idaho Medicare-Medicaid Coordinated Plan (Comprehensive MCO + MLTSS)","Blue Cross of Idaho Care Plus, Inc.","Ada, Bannock, Bingham, Boise, Bonner, Bonneville, Boundary, Canyon, Cassia, Clark, Elmore, Fremont, Gem, Jefferson, Kootenai, Madison, Minidoka, Nez Perce, Owyhee, Payette, Power, and Twin Falls",0,2326,2326,2016,
Alabama,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Mercy Life of Alabama","Mobile and Baldwin County",4,171,175,2016,
