state,notes,program_name,plan_name,geographic_region,medicaidonly_enrollment,dual_enrollment,total_enrollment,year,parent_organization
Nevada,,"Mandatory Health Maintenance Program (MCO) (Comprehensive MCO)","Anthem Blue Cross Blue Shield of Nevada (ANT)","88901, 88905, 89002, 89004, 89005, 89006, 89009, 89011, 89012, 89014, 89015, 89016, 89030, 89031, 89032, 89033, 89036, 89044, 89052, 89053, 89054, 89074, 89077, 89081, 89084, 89085, 89086, 89087, 89101, 89102, 89103, 89104, 89105, 89106, 89107, 89108, 89109, 89110, 89111, 89112, 89113, 89114, 89115, 89116, 89117, 89118, 89119, 89120, 89121, 89122, 89123, 89124, 89125, 89126, 89127, 89128, 89129, 89130, 89131, 89132, 89133, 89134, 89135, 89136, 89137, 89138, 89139, 89140, 89141, 89142, 89143, 89144, 89145, 89146, 89147, 89148, 89149, 89150, 89151, 89152, 89153, 89154, 89155, 89156, 89157, 89159, 89160, 89161, 89162, 89163, 89164, 89165, 89166, 89169, 89170, 89173, 89177, 89178, 89179, 89180, 89183, 89185, 89191, 89193, 89195, 89199, 89431, 89432, 89433, 89434, 89435, 89436, 89439, 89441, 89501, 89502, 89503, 89504, 89505, 89506, 89507, 89508, 89509, 89510, 89511, 89512, 89513, 89515, 89519, 89520, 89521, 89523, 89533, 89555, 89557, 89570, 89595, 89599","196,888",0,"196,888",2019,"Anthem Blue Cross Blue Shield"
Nevada,,"Mandatory Health Maintenance Program (MCO) (Comprehensive MCO)","Silver Summit Health Plan (SSH)","88901, 88905, 89002, 89004, 89005, 89006, 89009, 89011, 89012, 89014, 89015, 89016, 89030, 89031, 89032, 89033, 89036, 89044, 89052, 89053, 89054, 89074, 89077, 89081, 89084, 89085, 89086, 89087, 89101, 89102, 89103, 89104, 89105, 89106, 89107, 89108, 89109, 89110, 89111, 89112, 89113, 89114, 89115, 89116, 89117, 89118, 89119, 89120, 89121, 89122, 89123, 89124, 89125, 89126, 89127, 89128, 89129, 89130, 89131, 89132, 89133, 89134, 89135, 89136, 89137, 89138, 89139, 89140, 89141, 89142, 89143, 89144, 89145, 89146, 89147, 89148, 89149, 89150, 89151, 89152, 89153, 89154, 89155, 89156, 89157, 89159, 89160, 89161, 89162, 89163, 89164, 89165, 89166, 89169, 89170, 89173, 89177, 89178, 89179, 89180, 89183, 89185, 89191, 89193, 89195, 89199, 89431, 89432, 89433, 89434, 89435, 89436, 89439, 89441, 89501, 89502, 89503, 89504, 89505, 89506, 89507, 89508, 89509, 89510, 89511, 89512, 89513, 89515, 89519, 89520, 89521, 89523, 89533, 89555, 89557, 89570, 89595, 89599","53,154",0,"53,154",2019,"Centene Corporation"
Nevada,,"Dental Benefits Administrator (DBA) (Dental only (PAHP))","Liberty Dental Plan of Nevada","88901, 88905, 89002, 89004, 89005, 89006, 89009, 89011, 89012, 89014, 89015, 89016, 89030, 89031, 89032, 89033, 89036, 89044, 89052, 89053, 89054, 89074, 89077, 89081, 89084, 89085, 89086, 89087, 89101, 89102, 89103, 89104, 89105, 89106, 89107, 89108, 89109, 89110, 89111, 89112, 89113, 89114, 89115, 89116, 89117, 89118, 89119, 89120, 89121, 89122, 89123, 89124, 89125, 89126, 89127, 89128, 89129, 89130, 89131, 89132, 89133, 89134, 89135, 89136, 89137, 89138, 89139, 89140, 89141, 89142, 89143, 89144, 89145, 89146, 89147, 89148, 89149, 89150, 89151, 89152, 89153, 89154, 89155, 89156, 89157, 89159, 89160, 89161, 89162, 89163, 89164, 89165, 89166, 89169, 89170, 89173, 89177, 89178, 89179, 89180, 89183, 89185, 89191, 89193, 89195, 89199, 89431, 89432, 89433, 89434, 89435, 89436, 89439, 89441, 89501, 89502, 89503, 89504, 89505, 89506, 89507, 89508, 89509, 89510, 89511, 89512, 89513, 89515, 89519, 89520, 89521, 89523, 89533, 89555, 89557, 89570, 89595, 89599","498,872",0,"498,872",2019,"Liberty Dental Plan Corporation"
Nevada,,"Non-Emergency Transportation (NET) (Non-Emergency Medical Transportation)","Medical Transportation Management (MTM)",Statewide,"575,184",0,"575,184",2019,"MTM Inc"
"New Hampshire",,"New Hampshire Medicaid Care Management (Comprehensive MCO)","New Hampshire Healthy Families",Statewide,"72,056","8,528","80,584",2019,Centene
"New Hampshire",,"New Hampshire Medicaid Care Management (Comprehensive MCO)","Well Sense Health Plan",Statewide,"84,151","8,338","92,489",2019,"Boston Medical Center Health Plan"
"New Jersey",,"FIDE SNP (Comprehensive MCO + MLTSS)","Amerivantage Dual Coordination (HMO SNP)","Bergen, Burlington, Camden, Hudson, Middlesex, Monmouth, Ocean, Passaic, Somerset, Union Counties",0,"9,011","9,011",2019,"Amerigroup New Jersey, Inc (Anthem)"
"New Jersey",,"FIDE SNP (Comprehensive MCO + MLTSS)","Horizon NJ TotalCare (HMO SNP)",Statewide,0,"11,241","11,241",2019,"Horizon Healthcare of New Jersey, Inc."
"New Jersey",,"FIDE SNP (Comprehensive MCO + MLTSS)","Wellcare Liberty (HMO SNP)","Atlantic, Bergen, Camden, Essex, Hudson, Mercer, Middlesex, Morris, Passaic, Somerset, Union Counties",0,"3,836","3,836",2019,"WellCare Health Plans, Inc."
"New Jersey",,"FIDE SNP (Comprehensive MCO + MLTSS)","UnitedHealthcare Dual Complete ONE (HMO SNP)","Atlantic, Bergen, Burlington, Camden, Cumberland, Essex, Gloucester, Hudson, Hunterdon, Mercer, Middlesex, Monmouth, Morris, Ocean, Passaic, Salem, Somerset, Sussex, Union Counties",0,"22,993","22,993",2019,"UnitedHealthcare Community Plan"
"New Jersey",,"NJFamilyCare (Comprehensive MCO + MLTSS)","Amerigroup New Jersey Inc",Statewide,"150,280","15,555","165,835",2019,Anthem
"New Jersey",,"NJFamilyCare (Comprehensive MCO + MLTSS)","Aetna Better Health NJ",Statewide,"52,266","6,807","59,073",2019,"CVS Health"
"New Jersey",,"NJFamilyCare (Comprehensive MCO + MLTSS)","Horizon NJ Health",Statewide,"710,660","66,576","777,236",2019,"Horizon Blue Cross Blue Shield of New Jersey"
"New Jersey",,"NJFamilyCare (Comprehensive MCO + MLTSS)","UnitedHealthcare Community Plan",Statewide,"349,626","32,036","381,662",2019,UnitedHealthcare
"New Jersey",,"NJFamilyCare (Comprehensive MCO + MLTSS)","WellCare of New Jersey","All counties except Hunterdon","53,389","13,911","67,300",2019,"WellCare Health Plans Inc."
"New Jersey",,"Non-Emergency Medical Transportation (Non-Emergency Medical Transportation)",Logisticare,Statewide,"1,305,129","180,945","1,486,074",2019,"The Providence Service Corp."
"New Jersey",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Atlanticare LIFE","Atlantic and Cape May Counties",17,75,92,2019,"AtlantiCare, a member of Geisinger Commonwealth School of Medicine"
"New Jersey",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Beacon of LIFE","Monmouth County",10,105,115,2019,"AcuteCare Health System"
"New Jersey",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Inspira LIFE","Portions of Cumberland, Gloucester and Salem Counties, specifically, residents of zip codes: 08028, 08062, 08071, 08094, 08098, 08302, 08311, 08312, 08314, 08316, 08318, 08321, 08322, 08323, 08324, 08327, 08328, 08329, 08332, 08343, 08344, 08345, 08348, 08349, 08352, 08353, 08360, 08361, 08362",23,245,268,2019,"Inspira Health Network LIFE Inc."
"New Jersey",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","LIFE St. Francis","All of Mercer County and those who reside in Burlington County with one of the following zip codes: 08015, 08016, 08022, 08060, 08068, 08505, 08515, 08518, 08554",40,302,342,2019,"St. Francis Medical Center, Member of Trinity Health"
"New Jersey",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Lutheran Senior Life","Most of Hudson County, including residents of zip codes: 07002, 07030, 07047, 07086, 07087, 07093, 07094, 07302, 07304, 07305, 07306, 07307, 07310, 07311",10,110,120,2019,"Lutheran Social Ministries of NJ"
"New Jersey",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Trinity Health LIFE NJ","Most of Camden county,  some of Burlington county. Zip codes: 08002, 08003, 08004, 08007, 08009, 08012, 08021, 08026, 08029, 08030, 08031, 08033, 08034, 08035, 08043, 08045, 08049, 08052, 08059, 08065, 08076, 08077, 08078, 08081, 08083, 08084, 08091, 08095, 08099, 08101, 08102, 08103, 08104, 08105, 08106, 08107, 08108, 08109, 08110",18,197,215,2019,"Virtua Health System"
"New Mexico",,"Centennial Care (Comprehensive MCO + MLTSS)","Blue Cross Blue Shield of NM",Statewide,"221,204","12,385","233,589",2019,"Health Care Service Corporation"
"New Mexico",,"Centennial Care (Comprehensive MCO + MLTSS)","Presbyterian Health Plan",Statewide,"348,401","25,828","374,229",2019,"Presbyterian Health Plan"
"New Mexico",,"Centennial Care (Comprehensive MCO + MLTSS)","Western Sky Community Care, Inc.",Statewide,"57,212","2,611","59,823",2019,"Centene Corporation"
"New Mexico",,"Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Innovage New Mexico PACE dba Total Community Care","Bernalillo County, Sandoval County, Valencia County",62,732,794,2019,"Innovage New Mexico PACE dba Total Community Care"
"New York",,"Health and Recovery Plans (Comprehensive MCO)","Affinity Health Plan","New York City; Nassau, Orange, Rockland, Suffolk, & Westchester Counties","5,022",0,"5,022",2019,"Affinity Health Plan"
"New York",,"Health and Recovery Plans (Comprehensive MCO)","Capital District Physician's Health Plan","Albany, Broome, Clinton, Columbia, Essex, Fulton, Greene, Montgomery, Rensselaer, Saratoga, Schenectady, Tioga, Warren, & Washington Counties","3,740",0,"3,740",2019,"Capital District Physician's Health Plan"
"New York",,"Health and Recovery Plans (Comprehensive MCO)",Excellus,"Broome, Erie, Herkimer, Livingston, Monroe, Oneida, Onondaga, Ontario, Orleans, Otsego, Seneca, Wayne, & Yates counties","9,321",0,"9,321",2019,Excellus
"New York",,"Health and Recovery Plans (Comprehensive MCO)","Fidelis Care","New York City & 57 Counties","41,118",0,"41,118",2019,"Centene Corporation"
"New York",,"Health and Recovery Plans (Comprehensive MCO)",HealthFirst,"New York City; Nassau, Suffolk, & Westchester Counties","28,111",0,"28,111",2019,HealthFirst
"New York",,"Health and Recovery Plans (Comprehensive MCO)",HealthPlus,"New York City; Nassau & Putnam Counties","6,947",0,"6,947",2019,Anthem
"New York",,"Health and Recovery Plans (Comprehensive MCO)","HIP GNY","New York City; Nassau, Suffolk, & Westchester Counties","5,060",0,"5,060",2019,"HIP GNY"
"New York",,"Health and Recovery Plans (Comprehensive MCO)","Independent Health Association","Erie County","2,419",0,"2,419",2019,"Independent Health Association"
"New York",,"Health and Recovery Plans (Comprehensive MCO)",Metroplus,"New York City","12,763",0,"12,763",2019,Metroplus
"New York",,"Health and Recovery Plans (Comprehensive MCO)","Molina Healthcare of NY, Inc.","Cortland, Onondaga, & Tompkins Counties","1,627",0,"1,627",2019,"Molina Healthcare"
"New York",,"Health and Recovery Plans (Comprehensive MCO)","MVP Health Plan","Albany, Columbia, Dutchess, Genesee, Greene, Jefferson, Lewis, Livingston, Monroe, Oneida, Ontario, Orange, Putnam, Rensselaer, Rockland, Saratoga, Schenectady, Sullivan, Ulster, Warren, Washington, & Westchester Counties","6,581",0,"6,581",2019,"MVP Health Plan"
"New York",,"Health and Recovery Plans (Comprehensive MCO)","United Healthcare","New York City & 42 Counties","9,766",0,"9,766",2019,"United Health Group, Inc."
"New York",,"Health and Recovery Plans (Comprehensive MCO)","Yourcare Health Plan","Allegany, Cattaraugus, Chautauqua, Erie, Monroe, Ontario, & Wyoming Counties","2,094",0,"2,094",2019,"Yourcare Health Plan"
"New York",,"Medicaid Advantage (Comprehensive MCO)","Fidelis Legacy Plan","New York City & 35 Counties",33,"1,226","1,259",2019,"Fidelis Legacy Plan"
"New York",,"Medicaid Advantage (Comprehensive MCO)","United HealthCare","New York City & Nassau County",20,"2,365","2,385",2019,"United HealthCare"
"New York",,"Medicaid Advantage (Comprehensive MCO)","VNS Choice","Suffolk and Westchester Counties, New York City",0,0,0,2019,"VNS Choice"
"New York",,"Medicaid Advantage (Comprehensive MCO)",WellCare,"Albany, Broome, Erie, Monroe, Niagara, Oneida, Orange, Rensselaer, Rockland, Saratoga, Schenectady, Ulster, & Wayne Counties",56,"1,294","1,350",2019,WellCare
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","Affinity Health Plan","New York City and Nassau, Orange, Rockland, Suffolk, Westchester Counties","195,375",0,"195,375",2019,"Affinity Health Plan"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","Amidacare Special Needs","New York City","6,913",0,"6,913",2019,"Amidacare Special Needs"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","Capital District Physician's Health Plan","Albany, Broome, Clinton, Columbia, Essex, Franklin, Fulton, Greene, Montgomery, Rensselaer, Saratoga, Schenectady, Schoharie, Tioga, Warren, & Washington Counties","81,543",0,"81,543",2019,"Capital District Physician's Health Plan"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","Crystal Run Health Plan","Orange and Sullivan Counties","1,648",0,"1,648",2019,"Crystal Run Health Plan"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)",Excellus,"Broome, Erie, Herkimer, Livingston, Monroe, Oneida, Onondaga, Ontario, Orleans, Otsego, Seneca, Wayne, and Yates Counties","169,917",0,"169,917",2019,Excellus
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","Fidelis Care","New York City and 57 Counties","1,247,429",0,"1,247,429",2019,"Centene Corporation"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)",HealthFirst,"New York City; Nassau, Suffolk, & Westchester Counties","928,468",0,"928,468",2019,HealthFirst
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","Health Now","Albany, Cattaraugus, Chautauqua, Erie, Genesee, Niagara, Orleans, & Wyoming Counties","34,447",0,"34,447",2019,"Health Now"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)",HealthPlus,"New York City; Nassau & Putnam Counties","311,998",0,"311,998",2019,Anthem
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","HIP Combined","New York City; Nassau, Suffolk, & Westchester Counties","125,162",0,"125,162",2019,"HIP Combined"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","Independent Health/Hudson Valley & WNY","Erie County","56,072",0,"56,072",2019,"Independent Health/Hudson Valley & WNY"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","MetroPlus Health Plan","New York City","362,706",0,"362,706",2019,"MetroPlus Health Plan"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","MertoPlus Health Plan Special Needs","New York City","4,000",0,"4,000",2019,"Metroplus Health Plan Special Needs"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","Molina Healthcare of New York, Inc.","Cortland, Onondage, & Tompkins Counties","26,938",0,"26,938",2019,"Molina Healthcare"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","MVP Health Plan","Albany, Columbia, Dutchess, Genesee, Greene, Jeffferson, Lewis, Livingston, Monroe, Oneida, Ontario, Orange, Putnam, Rensselaer, Rockland, Saratoga, Schenectady, Sullivan, Ulster, Warren, Washington, & Westchester Counties","163,314",0,"163,314",2019,"MVP Health Plan"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","United Healthcare","New York City & 42 Counties","441,821",0,"441,821",2019,"United Health Group Inc."
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","VNS Choice Special Needs","New York City","3,042",0,"3,042",2019,"VNS Choice Special Needs"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)",Wellcare,"New York City; Albany, Broome, Dutchess, Erie, Nassau, Niagara, Orange, Rensselaer, Rockland, Schenectady, Schuyler, Steuben, Suffolk, & Ulster Counties","106,606",0,"106,606",2019,Wellcare
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","Yourcare Health Plan","Allegany, Cattaraugus, Chautauqua, Erie, Monroe, Ontario, and Wyoming Counties","37,447",0,"37,447",2019,"Yourcare Health Plan"
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","Centers Plan","New York City",0,8,8,2019,"Centers Plan"
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)",ElderPlan,"New York City; Nassau & Westchester Counties",7,"1,441","1,448",2019,ElderPlan
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","Fidelis Legacy Plan","New York City; Albany, Montgomery, Rensselaer, & Schenectady Counties",1,77,78,2019,"Fidelis Legacy Plan"
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)",Guildnet,"New York City",0,0,0,2019,Guildnet
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)",HealthFirst,"New York City & Nassau County",62,"10,844","10,906",2019,HealthFirst
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","HealthPlus Advantage Plus","New York City",0,10,10,2019,"HealthPlus Advantage Plus"
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","Senior Whole Health","New York City & Nassau County",0,84,84,2019,"Senior Whole Health"
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","Village Care","New York City",14,"1,487","1,501",2019,"Village Care"
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","VNS Choice Plus","New York City; Nassau, Suffolk, & Westchester Counties",10,"2,327","2,337",2019,"VNS Choice Plus"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Aetna Better Health","New York City; Nassau & Suffolk Counties",409,"7,340","7,749",2019,"Aetna Better Health"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","AgeWell New York","New York City; Nassau, Suffolk, & Westchester Counties",332,"11,486","11,818",2019,"AgeWell New York"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","ArchCare Community Life","New York City; Putnam & Westchester Counties",543,"4,385","4,928",2019,"ArchCare Community Life"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Centers Plan for Healthy Living","New York City; Erie, Nassau, Niagara, Rockland, Suffolk, & Westchester Counties","5,274","30,112","35,386",2019,"Centers Plan for Healthy Living"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))",ElderPlan,"New York City; Dutchess Nassau, Orange, Putnam, Rockland, Suffolk, Sullivan, Ulster, & Westchester Counties",767,"13,677","14,444",2019,ElderPlan
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))",ElderServe,"New York City; Nassau, Suffolk, & Westchester Counties","1,109","13,742","14,851",2019,ElderServe
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))",ElderWood,"Erie, Genesee, Monroe, Niagara, Orleans, & Wyoming counties.",30,786,816,2019,ElderWood
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Extended MLTC","New York City; Nassau & Suffolk Counties",684,"6,334","7,018",2019,"Extended MLTC"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Fallon Health Weinberg","Erie & Niagara Counties",72,868,940,2019,"Fallon Health Weinberg"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Fidelis Care","New York City & 57 Counties","1,300","22,175","23,475",2019,"Fidelis Care"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))",Guildnet,"New York City",0,0,0,2019,Guildnet
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Hamaspik Choice MLTC","Dutchess, Orange, Putnam, Rockland, Sullivan, & Ulster Counties",130,"2,232","2,362",2019,"Hamaspik Choice MLTC"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Health Advantage/Elant Choice","Dutchess, Orange, & Rockland Counties",72,903,975,2019,"Health Advantage/Elant Choice"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))",HealthPlus,"New York City",474,"6,027","6,501",2019,HealthPlus
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Icircle Care MLTC","Broome, Cayuga, Chemung, Chenango, Cortland, Genesee, Livingston, Madison, Monroe, Onondaga, Ontario, Orleans, Oswego, Otsego, Schuyler, Seneca, Steuben, Tioga, Tompkins, Wayne, Wyoming, & Yates",155,"3,804","3,959",2019,"Icircle Care MLTC"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Independent Care Systems","New York City",0,0,0,2019,"Independent Care Systems"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Integra MLTC","New York City; Nassau, Suffolk, & Westchester Counties","4,093","16,497","20,590",2019,"Integra MLTC"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Kalos Health Plan","Chautauqua, Erie, Genesee, Monroe, Niagara, & Orleans Counties",61,"1,384","1,445",2019,"Kalos Health Plan"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))",MetroPlus,"New York City",507,"1,437","1,944",2019,MetroPlus
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Montefiore HMO","New York City & Westchester County",145,"1,556","1,701",2019,"Montefiore HMO"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Prime Health Choice","Albany, Dutchess, Orange, Putnam, Rockland, Warren, & Washington Counties",53,454,507,2019,"Prime Health Choice"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Senior Health Partners","New York City; Nassau & Westchester Counties","2,488","12,668","15,156",2019,"Senior Health Partners"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Senior Network Health","Herkimer & Oneida counties",19,564,583,2019,"Senior Network Health"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Senior Whole Health","New York City & Westchester Counties","1,965","12,848","14,813",2019,"Senior Whole Health"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","United HealthCare","New York City",135,"2,598","2,733",2019,"United HealthCare"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Village Care","New York City","2,267","9,377","11,644",2019,"Village Care"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","VNA HomeCare Options","Forty eight Counties",256,"7,549","7,805",2019,"VNA HomeCare Options"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","VNS Choice","New York City & 28 Counties","1,878","16,842","18,720",2019,"VNS Choice"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","WellCare Advocate","New York City; Albany, Erie, Nassau, Orange, Rockland, Suffolk, Ulster, & Westchester Counties",245,"5,576","5,821",2019,"WellCare Advocate"
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","ArchCare Senior Life","New York City & Westchester County",99,737,836,2019,"ArchCare Senior Life"
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Catholic Health - Life","Erie County",9,253,262,2019,"Catholic Health - Life"
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))",Centerlight,"New York City; Nassau, Suffolk, & Westchester Counties",393,"2,306","2,699",2019,Centerlight
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Complete Senior Care","Niagara County",8,120,128,2019,"Complete Senior Care"
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Eddy Senior Care","Albany & Schenectady Counties",14,198,212,2019,"Eddy Senior Care"
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Fallon Health Weinberg","Erie County",15,123,138,2019,"Fallon Health Weinberg"
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Independent Living for Seniors","Monroe, Ontario, & Wayne Counties",28,720,748,2019,"Independent Living for Seniors"
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","PACE CNY","Onondaga County",16,596,612,2019,"PACE CNY"
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Total Senior Care","Allegany, Cattaraugus, & Chautauqua Counties",10,114,124,2019,"Total Senior Care"
"North Carolina",,"Community Care of North Carolina (Primary Care Case Management Entity (PCCM Entity))","North Carolina Community Care",Statewide,"1,444,630","146,588","1,591,218",2019,"Community Care Health Plan (WI)"
"North Carolina",,"1915(b)/(c) Medicaid Waiver for MH/DD/SA Services (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Alliance Behavioral Healthcare","Cumberland, Durham, Johnston, and Wake Counties","211,715","22,128","233,843",2019,"Alliance Behavioral Healthcare"
"North Carolina",,"1915(b)/(c) Medicaid Waiver for MH/DD/SA Services (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Cardinal Innovations Healthcare Solutions","Alamance, Cabarrus, Caswell, Chatham, Davidson, Davie, Forsyth, Franklin, Granville, Halifax, Mecklenburg, Orange, Rockingham, Person, Rowan, Stanly, Stokes, Union, Vance and Warren Counties","397,630","47,366","444,996",2019,"Cardinal Innovations Healthcare Solutions"
"North Carolina",,"1915(b)/(c) Medicaid Waiver for MH/DD/SA Services (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Eastpointe Human Services","Bladen, Duplin, Edgecombe, Greene, Lenoir, Robeson, Sampson, Scotland, Wayne, and Wilson Counties","134,469","20,476","154,945",2019,"Eastpointe Human Services"
"North Carolina",,"1915(b)/(c) Medicaid Waiver for MH/DD/SA Services (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Partners Behavioral Health Management","Burke, Catawba, Cleveland, Gaston, Iredell, Lincoln, Rutherford, Surry, and Yadkin Counties","139,424","19,671","159,095",2019,"Partners Behavioral Health Management"
"North Carolina",,"1915(b)/(c) Medicaid Waiver for MH/DD/SA Services (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Sandhills Center for MH DD SA","Anson, Guilford, Harnett, Hoke, Lee, Montgomery, Moore, Randolph, and Richmond Counties","166,646","20,170","186,816",2019,"Sandhills Center for MH DD SA"
"North Carolina",,"1915(b)/(c) Medicaid Waiver for MH/DD/SA Services (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Trillium Health Resources","Brunswick, Carteret, Columbus, Nash, New Hanover, Onslow, Pender, Beaufort, Bertie, Camden, Chowan, Craven, Currituck, Dare, Gates, Hertford, Hyde, Jones, Martin, Northampton, Pamlico, Pasquotank, Perquimans, Pitt, Tyrrell, and Washington Counties","186,708","29,546","216,254",2019,"Trillium Health Resources"
"North Carolina",,"1915(b)/(c) Medicaid Waiver for MH/DD/SA Services (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","VAYA Health","Alexander, Alleghany, Ashe, Avery, Buncombe, Caldwell, Cherokee, Clay, Graham, Haywood, Henderson, Jackson, Macon, Madison, McDowell, Mitchell, Polk, Swain, Transylvania, Watauga, Wilkes, and Yancey Counties","124,775","21,965","146,740",2019,"VAYA Health"
"North Carolina",,"Program of All Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Care Partners","Buncombe and Henderson Counties",14,179,193,2019,"Community Care Health Plan (WI)"
"North Carolina",,"Program of All Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))",Staywell,"Randolph and Montgomery Counties and a portion of Moore County",6,102,108,2019,"Stay Well Senior Care"
"North Carolina",,"Program of All Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Carolina Seniorcare","Rowan, Davidson, Davie and Iredell Counties",10,208,218,2019,"Carolina Seniorcare"
"North Carolina",,"Program of All Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))",Elderhaus,"New Hanover and Brunswick Counties",10,115,125,2019,"Elderhaus, Inc."
