state,notes,program_name,plan_name,geographic_region,medicaidonly_enrollment,dual_enrollment,total_enrollment,year,parent_organization
Montana,,"Passport to Health (Primary Care Case Management (PCCM))","Team Care",Statewide,365,0,365,2020,"Passport to Health"
Montana,,"Patient Centered Medical Home (Primary Care Case Management (PCCM))","Multiple primary care providers",Statewide,"41,396",0,"41,396",2020,"Patient Centered Medical Home"
Montana,,"Comprehensive Primary Care Plus (Primary Care Case Management (PCCM))","Multiple primary care providers",Statewide,"68,680",0,"68,680",2020,"Comprehensive Primary Care Plus"
Nebraska,,"Heritage Health (Comprehensive MCO)","UnitedHealthcare Community Plan of Nebraska",Statewide,"73,935","12,918","86,853",2020,"United Healthcare"
Nebraska,,"Heritage Health (Comprehensive MCO)","WellCare of Nebraska",Statewide,"78,715","8,650","87,365",2020,"WellCare Health Plans, Inc"
Nebraska,,"Heritage Health (Comprehensive MCO)","Nebraska Total Care",Statewide,"73,292","13,712","87,004",2020,Centene
Nebraska,,"Dental Benefit Manager (Dental only (PAHP))","MCNA Nebraska",Statewide,"224,854","35,246","260,100",2020,"MCNA Insurance Company"
Nebraska,,"Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Immanuel Pathways","68037, 68048, 68025, 68007, 68010, 68022, 68064, 68102, 68104, 68105, 68106, 68107, 68127, 68110, 68111, 68112, 68114, 68116, 68117, 68118, 68122, 68124, 68127, 68130, 68131, 68132, 68134, 68135, 68137, 68142, 68144, 68152, 68154, 68157, 68164, 68182, 68005, 68028, 68046, 68059, 68069, 68113, 68123, 68128, 68133, 68136, 68138, 68147, 68073, 68002, 68008, 68009, 68023, 68029, 68034, 68044, 68068",23,193,216,2020,"Immanuel Pathways"
Nevada,,"Mandatory Health Maintenance Program (MCO) (Comprehensive MCO)","Health Plan of Nevada (HPN)","88901, 88905, 89002, 89004, 89005, 89006, 89009, 89011, 89012, 89014, 89015, 89016, 89030, 89031, 89032, 89033, 89036, 89044, 89052, 89053, 89054, 89074, 89077, 89081, 89084, 89085, 89086, 89087, 89101, 89102, 89103, 89104, 89105, 89106, 89107, 89108, 89109, 89110, 89111, 89112, 89113, 89114, 89115, 89116, 89117, 89118, 89119, 89120, 89121, 89122, 89123, 89124, 89125, 89126, 89127, 89128, 89129, 89130, 89131, 89132, 89133, 89134, 89135, 89136, 89137, 89138, 89139, 89140, 89141, 89142, 89143, 89144, 89145, 89146, 89147, 89148, 89149, 89150, 89151, 89152, 89153, 89154, 89155, 89156, 89157, 89159, 89160, 89161, 89162, 89163, 89164, 89165, 89166, 89169, 89170, 89173, 89177, 89178, 89179, 89180, 89183, 89185, 89191, 89193, 89195, 89199, 89431, 89432, 89433, 89434, 89435, 89436, 89439, 89441, 89501, 89502, 89503, 89504, 89505, 89506, 89507, 89508, 89509, 89510, 89511, 89512, 89513, 89515, 89519, 89520, 89521, 89523, 89533, 89555, 89557, 89570, 89595, 89599","269,044",0,"269,044",2020,"United Health"
Nevada,,"Mandatory Health Maintenance Program (MCO) (Comprehensive MCO)","Anthem Blue Cross Blue Shield of Nevada (ANT)","88901, 88905, 89002, 89004, 89005, 89006, 89009, 89011, 89012, 89014, 89015, 89016, 89030, 89031, 89032, 89033, 89036, 89044, 89052, 89053, 89054, 89074, 89077, 89081, 89084, 89085, 89086, 89087, 89101, 89102, 89103, 89104, 89105, 89106, 89107, 89108, 89109, 89110, 89111, 89112, 89113, 89114, 89115, 89116, 89117, 89118, 89119, 89120, 89121, 89122, 89123, 89124, 89125, 89126, 89127, 89128, 89129, 89130, 89131, 89132, 89133, 89134, 89135, 89136, 89137, 89138, 89139, 89140, 89141, 89142, 89143, 89144, 89145, 89146, 89147, 89148, 89149, 89150, 89151, 89152, 89153, 89154, 89155, 89156, 89157, 89159, 89160, 89161, 89162, 89163, 89164, 89165, 89166, 89169, 89170, 89173, 89177, 89178, 89179, 89180, 89183, 89185, 89191, 89193, 89195, 89199, 89431, 89432, 89433, 89434, 89435, 89436, 89439, 89441, 89501, 89502, 89503, 89504, 89505, 89506, 89507, 89508, 89509, 89510, 89511, 89512, 89513, 89515, 89519, 89520, 89521, 89523, 89533, 89555, 89557, 89570, 89595, 89599","225,873",0,"225,873",2020,"Anthem Blue Cross Blue Shield"
Nevada,,"Mandatory Health Maintenance Program (MCO) (Comprehensive MCO)","Silver Summit Health Plan (SSH)","88901, 88905, 89002, 89004, 89005, 89006, 89009, 89011, 89012, 89014, 89015, 89016, 89030, 89031, 89032, 89033, 89036, 89044, 89052, 89053, 89054, 89074, 89077, 89081, 89084, 89085, 89086, 89087, 89101, 89102, 89103, 89104, 89105, 89106, 89107, 89108, 89109, 89110, 89111, 89112, 89113, 89114, 89115, 89116, 89117, 89118, 89119, 89120, 89121, 89122, 89123, 89124, 89125, 89126, 89127, 89128, 89129, 89130, 89131, 89132, 89133, 89134, 89135, 89136, 89137, 89138, 89139, 89140, 89141, 89142, 89143, 89144, 89145, 89146, 89147, 89148, 89149, 89150, 89151, 89152, 89153, 89154, 89155, 89156, 89157, 89159, 89160, 89161, 89162, 89163, 89164, 89165, 89166, 89169, 89170, 89173, 89177, 89178, 89179, 89180, 89183, 89185, 89191, 89193, 89195, 89199, 89431, 89432, 89433, 89434, 89435, 89436, 89439, 89441, 89501, 89502, 89503, 89504, 89505, 89506, 89507, 89508, 89509, 89510, 89511, 89512, 89513, 89515, 89519, 89520, 89521, 89523, 89533, 89555, 89557, 89570, 89595, 89599","63,123",0,"63,123",2020,Centene
Nevada,,"Dental Benefits Administrator (DBA) (Dental only (PAHP))","Liberty Dental Plan of Nevada","88901, 88905, 89002, 89004, 89005, 89006, 89009, 89011, 89012, 89014, 89015, 89016, 89030, 89031, 89032, 89033, 89036, 89044, 89052, 89053, 89054, 89074, 89077, 89081, 89084, 89085, 89086, 89087, 89101, 89102, 89103, 89104, 89105, 89106, 89107, 89108, 89109, 89110, 89111, 89112, 89113, 89114, 89115, 89116, 89117, 89118, 89119, 89120, 89121, 89122, 89123, 89124, 89125, 89126, 89127, 89128, 89129, 89130, 89131, 89132, 89133, 89134, 89135, 89136, 89137, 89138, 89139, 89140, 89141, 89142, 89143, 89144, 89145, 89146, 89147, 89148, 89149, 89150, 89151, 89152, 89153, 89154, 89155, 89156, 89157, 89159, 89160, 89161, 89162, 89163, 89164, 89165, 89166, 89169, 89170, 89173, 89177, 89178, 89179, 89180, 89183, 89185, 89191, 89193, 89195, 89199, 89431, 89432, 89433, 89434, 89435, 89436, 89439, 89441, 89501, 89502, 89503, 89504, 89505, 89506, 89507, 89508, 89509, 89510, 89511, 89512, 89513, 89515, 89519, 89520, 89521, 89523, 89533, 89555, 89557, 89570, 89595, 89599","556,987",0,"556,987",2020,"Liberty Dental Plan Corporation"
Nevada,,"Non-Emergency Transportation (NET) (Non-Emergency Medical Transportation)","Medical Transportation Management (MTM)",Statewide,"650,160",0,"650,160",2020,"Medical Transportation Management (MTM)"
"New Hampshire",,"New Hampshire Medicaid Care Management (Comprehensive MCO)","New Hampshire Healthy Families",Statewide,"70,744","8,139","78,883",2020,Centene
"New Hampshire",,"New Hampshire Medicaid Care Management (Comprehensive MCO)","Well Sense Health Plan",Statewide,"81,426","7,882","89,308",2020,"Boston Medical Center Health Plan"
"New Hampshire",,"New Hampshire Medicaid Care Management (Comprehensive MCO)","AmeriHealth Caritas of New Hampshire",Statewide,"20,787","1,735","22,522",2020,"AmeriHealth Caritas"
"New Jersey",,"NJFamilyCare (Comprehensive MCO + MLTSS)","Amerigroup New Jersey Inc",Statewide,"175,162","14,714","189,876",2020,Anthem
"New Jersey",,"NJFamilyCare (Comprehensive MCO + MLTSS)","Aetna Better Health NJ",Statewide,"78,528","8,228","86,756",2020,"CVS Health"
"New Jersey",,"NJFamilyCare (Comprehensive MCO + MLTSS)","Horizon NJ Health",Statewide,"783,502","65,136","848,638",2020,"Horizon Blue Cross Blue Shield of New Jersey"
"New Jersey",,"NJFamilyCare (Comprehensive MCO + MLTSS)","UnitedHealthcare Community Plan",Statewide,"299,408","27,484","326,892",2020,UnitedHealthcare
"New Jersey",,"NJFamilyCare (Comprehensive MCO + MLTSS)","WellCare of New Jersey","All counties except Hunterdon","67,649","14,437","82,086",2020,"WellCare Health Plans Inc."
"New Jersey",,"FIDE SNP (Comprehensive MCO + MLTSS)","Amerivantage Dual Coordination (HMO D-SNP) Amerivantage Dual Secure (HMO POS)","Atlantic, Bergen, Burlington, Camden, Cumberland, Cape May, Essex, Gloucester, Hudson, Mercer, Middlesex, Monmouth, Morris, Ocean, Passaic, Salem, Somerset, Sussex, and Union Counties",0,"10,126","10,126",2020,"Amerigroup New Jersey, Inc (Anthem)"
"New Jersey",,"FIDE SNP (Comprehensive MCO + MLTSS)","Horizon NJ TotalCare (HMO D-SNP)",Statewide,0,"13,827","13,827",2020,"Horizon Healthcare of New Jersey, Inc."
"New Jersey",,"FIDE SNP (Comprehensive MCO + MLTSS)","Wellcare Liberty (HMO D-SNP)","Atlantic, Bergen, Burlington, Camden, Essex, Hudson, Mercer, Middlesex, Monmouth, Morris, Ocean, Passaic, Somerset, and Union Counties",0,"5,239","5,239",2020,"WellCare Health Plans, Inc."
"New Jersey",,"FIDE SNP (Comprehensive MCO + MLTSS)","UnitedHealthcare Dual Complete ONE  ONE (HMO D-SNP)","Atlantic, Bergen, Burlington, Camden, Cumberland, Essex, Gloucester, Hudson, Hunterdon,  Mercer, Middlesex, Monmouth, Morris, Ocean, Passaic, Salem, Somerset, Sussex, Union, and Warren Counties",0,"24,356","24,356",2020,"UnitedHealthcare Community Plan"
"New Jersey",,"Non- Emergency Medical Transportation (Non-Emergency Medical Transportation)",ModivCare,Statewide,"1,404,247","183,649","1,587,896",2020,"The Providence Service Corp."
"New Jersey",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Atlanticare LIFE","Atlantic and Cape May Counties",16,78,94,2020,"AtlantiCare, a member of Geisinger Commonwealth School of Medicine"
"New Jersey",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Beacon of LIFE","Monmouth County",14,124,138,2020,"AcuteCare Health System"
"New Jersey",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Inspira LIFE","08028, 08062, 08071, 08094, 08098, 08302, 08311, 08312, 08314, 08316, 08318, 08321, 08322, 08323, 08324, 08327, 08328, 08329, 08332, 08343, 08344, 08345, 08348, 08349, 08352, 08353, 08360, 08361, 08362",27,241,268,2020,"Inspira Health Network LIFE Inc."
"New Jersey",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","LIFE St. Francis","08015, 08016, 08022, 08060, 08068, 08505, 08515, 08518, 08554",39,277,316,2020,"St. Francis Medical Center, Member of Trinity Health"
"New Jersey",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Lutheran Senior Life","07002, 07030, 07047, 07086, 07087, 07093, 07094, 07302, 07304, 07305, 07306, 07307, 07310, 07311",11,112,123,2020,"Lutheran Social Ministries of NJ"
"New Jersey",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Trinity Health LIFE NJ","08002, 08003, 08004, 08007, 08009, 08012, 08021, 08026, 08029, 08030, 08031, 08033, 08034, 08035, 08043, 08045, 08049, 08052, 08059, 08065, 08076, 08077, 08078, 08081, 08083, 08084, 08091, 08095, 08099, 08101, 08102, 08103, 08104, 08105, 08106, 08107, 08108, 08109, 08110",13,188,201,2020,"Virtua Health System"
"New Mexico",,"Centennial Care (Comprehensive MCO + MLTSS)","Blue Cross Blue Shield of NM",Statewide,"243,330","13,337","256,667",2020,"Health Care Service Corporation"
"New Mexico",,"Centennial Care (Comprehensive MCO + MLTSS)","Presbyterian Health Plan",Statewide,"366,302","26,079","392,381",2020,"Presbyterian Health Plan"
"New Mexico",,"Centennial Care (Comprehensive MCO + MLTSS)","Western Sky Community Care, Inc.",Statewide,"65,627","3,126","68,753",2020,"Centene Corporation"
"New Mexico",,"Program of All-inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Innovage New Mexico PACE dba Total Community Care","Bernalillo County, Sandoval County, Valencia County",60,794,854,2020,"Innovage New Mexico PACE dba Total Community Care"
"New York",,"Medicaid Advantage (Comprehensive MCO)","Fidelis Legacy Plan","New York City & 34 counties",28,"1,141","1,169",2020,"Fidelis Legacy Plan"
"New York",,"Medicaid Advantage (Comprehensive MCO)","United HealthCare","New York City & Nassau County",3,"1,308","1,311",2020,"United HealthCare"
"New York",,"Medicaid Advantage (Comprehensive MCO)",WellCare,"Albany, Broome, Erie, Monroe, Niagara, Oneida, Orange, Rensselaer, Rockland, Saratoga, Schenectady, Ulster, and Wayne counties",44,"1,098","1,142",2020,WellCare
"New York",,"Health and Recovery Plans (Comprehensive MCO)","Affinity Health Plan","New York City; Nassau, Orange, Rockland, Suffolk, and Westchester counties","5,497",0,"5,497",2020,"Affinity Health Plan"
"New York",,"Health and Recovery Plans (Comprehensive MCO)","Capital District Physician's Health Plan","Albany, Broome, Clinton, Columbia, Essex, Franklin, Fulton, Greene, Montgomery, Rensselaer, Saratoga, Schenectady, Schoharie, Tioga, Warren, and Washington counties","4,186",0,"4,186",2020,"Capital District Physician's Health Plan"
"New York",,"Health and Recovery Plans (Comprehensive MCO)",Excellus,"Broome, Erie, Herkimer, Livingston, Monroe, Oneida, Onondaga, Ontario, Orleans, Otsego, Seneca, Wayne, & Yates counties","10,212",0,"10,212",2020,Excellus
"New York",,"Health and Recovery Plans (Comprehensive MCO)","Fidelis Care","New York City & 57 counties","45,463",0,"45,463",2020,"Centene Corporation"
"New York",,"Health and Recovery Plans (Comprehensive MCO)",HealthFirst,"New York City; Nassau, Orange, Suffolk, Sullivan, and Westchester counties","29,529",0,"29,529",2020,HealthFirst
"New York",,"Health and Recovery Plans (Comprehensive MCO)",HealthPlus,"New York City; Nassau and Putnam counties","7,216",0,"7,216",2020,Anthem
"New York",,"Health and Recovery Plans (Comprehensive MCO)","HIP GNY","New York City; Nassau, Suffolk, and Westchester counties","5,126",0,"5,126",2020,"HIP GNY"
"New York",,"Health and Recovery Plans (Comprehensive MCO)","Independent Health Association","Erie County","2,605",0,"2,605",2020,"Independent Health Association"
"New York",,"Health and Recovery Plans (Comprehensive MCO)",MetroPlus,"New York City","13,030",0,"13,030",2020,MetroPlus
"New York",,"Health and Recovery Plans (Comprehensive MCO)","Molina Healthcare of New York, Inc","Allegany, Broome, Cattaraugus, Chautauqua, Cortland, Erie, Genesee, Livingston, Monroe, Onondaga, Ontario, Seneca, Tioga, Tompkins, Wayne, and Wyoming counties","3,863",0,"3,863",2020,"Molina Healthcare"
"New York",,"Health and Recovery Plans (Comprehensive MCO)","MVP Health Plan","Albany, Columbia, Dutchess, Genesee, Greene, Jefferson, Lewis, Livingston, Monroe, Oneida, Ontario, Orange, Putnam, Rensselaer, Rockland, Saratoga, Schenectady, Sullivan, Ulster, Warren, Washington, and Westchester counties","7,066",0,"7,066",2020,"MVP Health Plan"
"New York",,"Health and Recovery Plans (Comprehensive MCO)","United Healthcare","New York City & 42 Counties","9,897",0,"9,897",2020,"United Health Group, Inc"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","Independent Health/Hudson Valley & WNY","Erie County","60,599",0,"60,599",2020,"Independent Health/Hudson Valley & WNY"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","MetroPlus Health Plan","New York City","390,471",0,"390,471",2020,"MetroPlus Health Plan"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","MetroPlus Health Plan Special Needs","New York City","4,083",0,"4,083",2020,"MetroPlus Health Plan Special Needs"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","Molina Healthcare of New York, Inc.","Allegany, Broome, Cattaraugus, Chautauqua, Chenango, Cortland, Erie, Genesee, Livingston, Monroe, Onondaga, Ontario, Orleans, Seneca, Tioga, Tompkins, Wayne, and Wyoming counties","65,466",0,"65,466",2020,"Molina Healthcare"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","MVP Health Plan","Albany, Columbia, Dutchess, Genesee, Greene, Jefferson, Lewis, Livingston, Monroe, Oneida, Ontario, Orange, Putnam, Rensselaer, Rockland, Saratoga, Schenectady, Sullivan, Ulster, Warren, Washington, and Westchester counties","174,597",0,"174,597",2020,"MVP Health Plan"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","United Healthcare","New York City & 42 counties","380,606",0,"380,606",2020,"United Health Group, Inc"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","VNS Choice Special Needs","New York City; Nassau & Westchester counties","2,930",0,"2,930",2020,"VNS Choice Special Needs"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","Affinity Health Plan","New York City and Nassau, Orange, Rockland, Suffolk, and Westchester counties","215,845",0,"215,845",2020,"Affinity Health Plan"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","Amidacare Special Needs","New York City","7,419",0,"7,419",2020,"Amidacare Special Needs"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","Capital District Physician's Health Plan","Albany, Broome, Clinton, Columbia, Essex, Franklin, Fulton, Greene, Montgomery, Rensselaer, Saratoga, Schenectady, Schoharie, Tioga, Warren, and Washington counties","89,752",0,"89,752",2020,"Capital District Physician's Health Plan"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)",Excellus,"Broome, Erie, Herkimer, Livingston, Monroe, Oneida, Onondaga, Ontario, Orleans, Otsego, Seneca, Wayne, & Yates counties","189,347",0,"189,347",2020,Excellus
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","Fidelis Care","New York City & 57 counties","1,475,814",0,"1,475,814",2020,"Centene Corporation"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","Health First","New York City; Nassau, Orange, Rockland, Suffolk, Sullivan, and Westchester  counties","1,026,078",0,"1,026,078",2020,"Health First"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","Health Now","Albany, Cattaraugus, Chautauqua, Erie, Genesee, Niagara, Orleans, and Wyoming counties","38,921",0,"38,921",2020,"Health Now"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)",HealthPlus,"New York City; Nassau and Putnam counties","332,869",0,"332,869",2020,Anthem
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","HIP Combined","New York City and Nassau, Suffolk, and Westchester counties","136,577",0,"136,577",2020,"HIP Combined"
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","Agewell New York","New York City; Nassau and Westchester counties",0,19,19,2020,"Agewell New York"
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","Centers Plan","New York City & Nassau County",0,22,22,2020,"Centers Plan"
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)",Elderplan,"New York City; Nassau and Westchester counties",3,"2,039","2,042",2020,Elderplan
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)",Elderserve,"New York City & Westchester County",0,17,17,2020,Elderserve
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","Fidelis Legacy Plan","New York City; Albany, Montgomery, Rensselaer, and Schenectady counties",0,63,63,2020,"Fidelis Legacy Plan"
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)",HealthFirst,"New York City & Nassau County",38,"13,790","13,828",2020,HealthFirst
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","HealthPlus Advantage Plus","New York City",0,12,12,2020,"HealthPlus Advantage Plus"
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","Senior Whole Health","New York City & Nassau County",0,131,131,2020,"Senior Whole Health"
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","Village Care","New York City",4,"2,139","2,143",2020,"Village Care"
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","VNS Choice Plus","New York City; Nassau, Suffolk and Westchester counties",12,"3,074","3,086",2020,"VNS Choice Plus"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Aetna Better Health","New York City; Nassau and Suffolk counties",341,"7,185","7,526",2020,"Aetna Better Health"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Agewell New York","New York City; Nassau, Suffolk, and Westchester counties",284,"12,077","12,361",2020,"Agewell New York"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Archcare Community Life","New York City; Putnam and Westchester counties",440,"4,190","4,630",2020,"Archcare Community Life"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Centers Plan for Healthy Living","New York City; Erie, Nassau, Niagara, Rockland, Suffolk, and Westchester counties","6,591","34,948","41,539",2020,"Centers Plan for Healthy Living"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))",Elderplan,"New York City; Dutchess, Nassau, Orange, Putnam, Rockland, Suffolk, Sullivan, Ulster, and Westchester counties",777,"14,271","15,048",2020,Elderplan
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))",Elderserve,"New York City; Nassau, Suffolk, and Westchester counties","1,062","14,213","15,275",2020,Elderserve
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))",Elderwood,"Erie, Genesee, Monroe, Niagara, Orleans, and Wyoming counties",38,944,982,2020,Elderwood
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Extended MLTC","New York City; Nassau and Suffolk counties",601,"6,120","6,721",2020,"Extended MLTC"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Fallon Health Weinberg","Erie & Niagara counties",58,938,996,2020,"Fallon Health Weinberg"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Fidelis Care","New York City & 57 counties","1,223","23,989","25,212",2020,"Fidelis Care"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Hamaspik Choice MLTC","Dutchess, Orange, Putnam, Rockland, Sullivan, and Ulster counties",108,"2,145","2,253",2020,"Hamaspik Choice MLTC"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Integra MLTC","New York City; Nassau, Suffolk, and Westchester counties","6,008","24,424","30,432",2020,"Integra MLTC"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Icircle Care MLTC","30 Counties",197,"4,661","4,858",2020,"Icircle Care MLTC"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Health Advantage/Elant Choice","Dutchess, Orange, and Rockland counties",66,"1,056","1,122",2020,"Health Advantage/Elant Choice"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))",HealthPlus,"New York City",407,"5,803","6,210",2020,HealthPlus
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Kalos Health Plan","Chautauqua, Erie, Genesee, Monroe, Niagara, and Orleans counties",56,"1,336","1,392",2020,"Kalos Health Plan"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))",MetroPlus,"New York City",425,"1,496","1,921",2020,MetroPlus
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Montefiore HMO MLTC","New York City & Westchester County",118,"1,582","1,700",2020,"Montefiore HMO MLTC"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Prime Health Choice","Albany, Dutchess, Orange, Putnam, Rockland, Warren, and Washington counties",50,532,582,2020,"Prime Health Choice"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Senior Health Partners","New York City; Nassau and Westchester counties","2,526","11,467","13,993",2020,"Senior Health Partners"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Senior Network Health","Herkimer & Oneida counties",16,554,570,2020,"Senior Network Health"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Senior Whole Health","New York City & Westchester County","1,836","11,612","13,448",2020,"Senior Whole Health"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Village Care","New York City","2,370","10,418","12,788",2020,"Village Care"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","VNA Homecare Options","48 counties",205,"6,665","6,870",2020,"VNA Homecare Options"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","VNS Choice","New York City & 28 counties","2,251","18,284","20,535",2020,"VNS Choice"
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Archcare Senior Life","New York City & Westchester County",79,647,726,2020,"Archcare Senior Life"
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Catholic Health Life","Erie County",6,260,266,2020,"Catholic Health Life"
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Centerlight (CCM)","New York City; Nassau, Suffolk, and Westchester counties",387,"2,066","2,453",2020,"Centerlight (CCM)"
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Complete Senior Care","Niagara County",9,121,130,2020,"Complete Senior Care"
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Eddy Senior Care","Albany, Rensselaer, and Schenectady counties",11,279,290,2020,"Eddy Senior Care"
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Fallon Health Weinberg","Erie County",25,123,148,2020,"Fallon Health Weinberg"
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Independent Living for Seniors","Monroe, Ontario, and Wayne counties",31,715,746,2020,"Independent Living for Seniors"
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","PACE CNY","Monroe, Ontario, and Wayne counties",13,599,612,2020,"PACE CNY"
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Total Senior Care","Allegany, Cattaraugus, and Chatauqua counties",10,131,141,2020,"Total Senior Care"
"North Carolina",,"Community Care of North Carolina (Primary Care Case Management Entity (PCCM Entity))","North Carolina Community Care",Statewide,"1,536,117","154,869","1,690,986",2020,"Community Care Health Plan (WI)"
"North Carolina",,"1915(b)/(c) Medicaid Waiver for MH/DD/SA Services (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Alliance Behavioral Healthcare","Cumberland, Durham, Johnston, Wake","224,991","21,970","246,961",2020,"Alliance Behavioral Healthcare"
"North Carolina",,"1915(b)/(c) Medicaid Waiver for MH/DD/SA Services (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Cardinal Innovations Healthcare Solutions","Alamance, Cabarrus, Caswell, Chatham, Davidson, Davie, Forsyth, Franklin, Granville, Halifax, Mecklenburg, Orange, Rockingham, Person, Rowan, Stanly, Stokes, Union, Vance and Warren","413,063","46,637","459,700",2020,"Cardinal Innovations Healthcare Solutions"
"North Carolina",,"1915(b)/(c) Medicaid Waiver for MH/DD/SA Services (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Eastpointe Human Services","Bladen, Duplin, Edgecombe, Greene, Lenoir, Robeson, Sampson, Scotland, Wayne, Wilson","138,033","20,164","158,197",2020,"Eastpointe Human Services"
"North Carolina",,"1915(b)/(c) Medicaid Waiver for MH/DD/SA Services (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Partners Behavioral Health Management","Burke, Catawba, Cleveland, Gaston, Iredell, Lincoln, Rutherford, Surry, Yadkin","146,787","19,340","166,127",2020,"Partners Behavioral Health Management"
"North Carolina",,"1915(b)/(c) Medicaid Waiver for MH/DD/SA Services (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Sandhills Center For MH DD SA","Anson, Guilford, Harnett, Hoke, Lee, Montgomery, Moore, Randolph, Richmond","176,146","19,970","196,116",2020,"Sandhills Center for MH DD SA"
