state,notes,program_name,plan_name,geographic_region,medicaidonly_enrollment,dual_enrollment,total_enrollment,year,parent_organization
Nebraska,,"Dental Benefit Manager (Dental only (PAHP))","MCNA Nebraska",Statewide,"260,108","36,019","296,127",2021,"MCNA Health Care Holdings, Inc."
Nebraska,,"Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Immanuel Pathways","Nebraska Zip Codes: 68037, 68048, 68025, 68007, 68010, 68022, 68064, 68102, 68104, 68105, 68106, 68107, 68127, 68110, 68111, 68112, 68114, 68116, 68117, 68118, 68122, 68124, 68127, 68130, 68131, 68132, 68134, 68135, 68137, 68142, 68144, 68152, 68154, 68157, 68164, 68182, 68005, 68028, 68046, 68059, 68069, 68113, 68123, 68128, 68133, 68136, 68138, 68147, 68073, 68002, 68008, 68009, 68023, 68029, 68034, 68044, 68068",20,193,213,2021,"Immanuel Pathways"
Nevada,,"Mandatory Health Maintenance Program (MCO) (Comprehensive MCO)","Anthem Blue Cross Blue Shield of Nevada","88901, 88905, 89002, 89004, 89005, 89006, 89009, 89011, 89012, 89014, 89015, 89016, 89030, 89031, 89032, 89033, 89036, 89044, 89052, 89053, 89054, 89074, 89077, 89081, 89084, 89085, 89086, 89087, 89101, 89102, 89103, 89104, 89105, 89106, 89107, 89108, 89109, 89110, 89111, 89112, 89113, 89114, 89115, 89116, 89117, 89118, 89119, 89120, 89121, 89122, 89123, 89124, 89125, 89126, 89127, 89128, 89129, 89130, 89131, 89132, 89133, 89134, 89135, 89136, 89137, 89138, 89139, 89140, 89141, 89142, 89143, 89144, 89145, 89146, 89147, 89148, 89149, 89150, 89151, 89152, 89153, 89154, 89155, 89156, 89157, 89159, 89160, 89161, 89162, 89163, 89164, 89165, 89166, 89169, 89170, 89173, 89177, 89178, 89179, 89180, 89183, 89185, 89191, 89193, 89195, 89199, 89431, 89432, 89433, 89434, 89435, 89436, 89439, 89441, 89501, 89502, 89503, 89504, 89505, 89506, 89507, 89508, 89509, 89510, 89511, 89512, 89513, 89515, 89519, 89520, 89521, 89523, 89533, 89555, 89557, 89570, 89595, 89599","262,674",0,"262,674",2021,"Anthem Blue Cross Blue Shield"
Nevada,,"Mandatory Health Maintenance Program (MCO) (Comprehensive MCO)","Health Plan of Nevada","88901, 88905, 89002, 89004, 89005, 89006, 89009, 89011, 89012, 89014, 89015, 89016, 89030, 89031, 89032, 89033, 89036, 89044, 89052, 89053, 89054, 89074, 89077, 89081, 89084, 89085, 89086, 89087, 89101, 89102, 89103, 89104, 89105, 89106, 89107, 89108, 89109, 89110, 89111, 89112, 89113, 89114, 89115, 89116, 89117, 89118, 89119, 89120, 89121, 89122, 89123, 89124, 89125, 89126, 89127, 89128, 89129, 89130, 89131, 89132, 89133, 89134, 89135, 89136, 89137, 89138, 89139, 89140, 89141, 89142, 89143, 89144, 89145, 89146, 89147, 89148, 89149, 89150, 89151, 89152, 89153, 89154, 89155, 89156, 89157, 89159, 89160, 89161, 89162, 89163, 89164, 89165, 89166, 89169, 89170, 89173, 89177, 89178, 89179, 89180, 89183, 89185, 89191, 89193, 89195, 89199, 89431, 89432, 89433, 89434, 89435, 89436, 89439, 89441, 89501, 89502, 89503, 89504, 89505, 89506, 89507, 89508, 89509, 89510, 89511, 89512, 89513, 89515, 89519, 89520, 89521, 89523, 89533, 89555, 89557, 89570, 89595, 89599","301,149",0,"301,149",2021,"United Health"
Nevada,,"Mandatory Health Maintenance Program (MCO) (Comprehensive MCO)","SilverSummit Health Plan","88901, 88905, 89002, 89004, 89005, 89006, 89009, 89011, 89012, 89014, 89015, 89016, 89030, 89031, 89032, 89033, 89036, 89044, 89052, 89053, 89054, 89074, 89077, 89081, 89084, 89085, 89086, 89087, 89101, 89102, 89103, 89104, 89105, 89106, 89107, 89108, 89109, 89110, 89111, 89112, 89113, 89114, 89115, 89116, 89117, 89118, 89119, 89120, 89121, 89122, 89123, 89124, 89125, 89126, 89127, 89128, 89129, 89130, 89131, 89132, 89133, 89134, 89135, 89136, 89137, 89138, 89139, 89140, 89141, 89142, 89143, 89144, 89145, 89146, 89147, 89148, 89149, 89150, 89151, 89152, 89153, 89154, 89155, 89156, 89157, 89159, 89160, 89161, 89162, 89163, 89164, 89165, 89166, 89169, 89170, 89173, 89177, 89178, 89179, 89180, 89183, 89185, 89191, 89193, 89195, 89199, 89431, 89432, 89433, 89434, 89435, 89436, 89439, 89441, 89501, 89502, 89503, 89504, 89505, 89506, 89507, 89508, 89509, 89510, 89511, 89512, 89513, 89515, 89519, 89520, 89521, 89523, 89533, 89555, 89557, 89570, 89595, 89599","77,277",0,"77,277",2021,Centene
Nevada,,"Dental Benefits Administrator (DBA) (Dental only (PAHP))","Liberty Dental Plan of Nevada","88901, 88905, 89002, 89004, 89005, 89006, 89009, 89011, 89012, 89014, 89015, 89016, 89030, 89031, 89032, 89033, 89036, 89044, 89052, 89053, 89054, 89074, 89077, 89081, 89084, 89085, 89086, 89087, 89101, 89102, 89103, 89104, 89105, 89106, 89107, 89108, 89109, 89110, 89111, 89112, 89113, 89114, 89115, 89116, 89117, 89118, 89119, 89120, 89121, 89122, 89123, 89124, 89125, 89126, 89127, 89128, 89129, 89130, 89131, 89132, 89133, 89134, 89135, 89136, 89137, 89138, 89139, 89140, 89141, 89142, 89143, 89144, 89145, 89146, 89147, 89148, 89149, 89150, 89151, 89152, 89153, 89154, 89155, 89156, 89157, 89159, 89160, 89161, 89162, 89163, 89164, 89165, 89166, 89169, 89170, 89173, 89177, 89178, 89179, 89180, 89183, 89185, 89191, 89193, 89195, 89199, 89431, 89432, 89433, 89434, 89435, 89436, 89439, 89441, 89501, 89502, 89503, 89504, 89505, 89506, 89507, 89508, 89509, 89510, 89511, 89512, 89513, 89515, 89519, 89520, 89521, 89523, 89533, 89555, 89557, 89570, 89595, 89599","653,494",0,"653,494",2021,"Liberty Dental Plan Corporation"
Nevada,,"Non-Emergency Medical Transportation (NEMT) (Non-Emergency Medical Transportation)","Medical Transportation Management (MTM)",Statewide,"770,538",0,"770,538",2021,"Medical Transportation Management (MTM)"
"New Hampshire",,"New Hampshire Medicaid Care Management (Comprehensive MCO)","New Hampshire Healthy Families",Statewide,"73,871","8,243","82,114",2021,Centene
"New Hampshire",,"New Hampshire Medicaid Care Management (Comprehensive MCO)","Well Sense Health Plan",Statewide,"84,047","7,981","92,028",2021,"Boston Medical Center Health Plan"
"New Hampshire",,"New Hampshire Medicaid Care Management (Comprehensive MCO)","AmeriHealth Caritas of New Hampshire",Statewide,"41,130","3,332","44,462",2021,"AmeriHealth Caritas"
"New Jersey",,"FIDE SNP (Comprehensive MCO + MLTSS)","Amerivantage Dual Coordination (HMO D-SNP) Amerivantage Dual Secure (HMO POS)","Atlantic, Bergen, Burlington, Camden, Cumberland, Cape May, Essex, Gloucester, Hudson, Mercer, Middlesex, Monmouth, Morris, Ocean, Passaic, Salem, Somerset, Sussex, and Union counties",0,"12,335","12,335",2021,"Amerigroup New Jersey, Inc. (Anthem)"
"New Jersey",,"FIDE SNP (Comprehensive MCO + MLTSS)","Aetna Assure Premier Plus (HMO SNP)","Bergen, Camden, Essex, Hudson, Mercer, Middlesex, Monmouth, Ocean, Passaic and Union counties",0,900,900,2021,"Aetna Better Health, Inc."
"New Jersey",,"FIDE SNP (Comprehensive MCO + MLTSS)","Wellcare Liberty (HMO D-SNP)","Atlantic, Bergen, Burlington, Camden, Cumberland, Essex, Hudson, Gloucester, Mercer, Middlesex, Monmouth, Morris, Ocean, Passaic, Somerset, and Union counties",0,"6,329","6,329",2021,"WellCare Health Plans, Inc."
"New Jersey",,"FIDE SNP (Comprehensive MCO + MLTSS)","UnitedHealthcare Dual Complete ONE (HMO D-SNP)","Atlantic, Bergen, Burlington, Camden, Cumberland, Essex, Gloucester, Hudson, Hunterdon,  Mercer, Middlesex, Monmouth, Morris, Ocean, Passaic, Salem, Somerset, Sussex, Union, Warren counties",0,"28,007","28,007",2021,"UnitedHealthcare Community Plan"
"New Jersey",,"FIDE SNP (Comprehensive MCO + MLTSS)","Horizon NJ TotalCare (HMO D-SNP)",Statewide,0,"16,093","16,093",2021,"Horizon Healthcare of New Jersey, Inc."
"New Jersey",,"NJ FamilyCare (Comprehensive MCO + MLTSS)","Aetna Better Health NJ",Statewide,"100,864","9,853","110,717",2021,"CVS Health"
"New Jersey",,"NJ FamilyCare (Comprehensive MCO + MLTSS)","Amerigroup New Jersey Inc",Statewide,"203,229","14,810","218,039",2021,Anthem
"New Jersey",,"NJ FamilyCare (Comprehensive MCO + MLTSS)","Horizon NJ Health",Statewide,"929,232","68,971","998,203",2021,"Horizon Blue Cross Blue Shield of New Jersey"
"New Jersey",,"NJ FamilyCare (Comprehensive MCO + MLTSS)","UnitedHealthcare Community Plan",Statewide,"308,083","27,136","335,219",2021,UnitedHealthcare
"New Jersey",,"NJ FamilyCare (Comprehensive MCO + MLTSS)","WellCare of New Jersey","All counties except Hunterdon","79,065","14,988","94,053",2021,"WellCare Health Plans, Inc."
"New Jersey",,"Non-Emergency Medical Transportation (Non-Emergency Medical Transportation)",ModivCare,Statewide,"1,620,585","199,598","1,820,183",2021,"The Providence Service Corp."
"New Jersey",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","AtlantiCare Life","Atlantic and Cape May counties",11,81,92,2021,"AtlantiCare, a member of Geisinger Commonwealth School of Medicine"
"New Jersey",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Beacon of LIFE","Monmouth county",32,149,181,2021,"AcuteCare Health System"
"New Jersey",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Inspira LIFE","Portions of Cumberland, Gloucester and Salem counties, specifically, residents of zip codes: 08028, 08062, 08071, 08094, 08098, 08302, 08311, 08312, 08314, 08316, 08318, 08321, 08322, 08323, 08324, 08327, 08328, 08329, 08332, 08343, 08344, 08345, 08348, 08349, 08352, 08353, 08360, 08361, 08362",29,245,274,2021,"Inspira Health Network LIFE, Inc."
"New Jersey",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","LIFE St. Francis","All of Mercer county and those who reside in Burlington county with one of the following zip codes: 08015, 08016, 08022, 08060, 08068, 08505, 08515, 08518, 08554",29,257,286,2021,"St. Francis Medical Center, Member of Trinity Health"
"New Jersey",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Lutheran Senior Life","Most of Hudson county, including residents of zip codes: 07002, 07030, 07047, 07086, 07087, 07093, 07094, 07302, 07304, 07305, 07306, 07307, 07310, 07311",10,114,124,2021,"Lutheran Social Ministries of NJ"
"New Jersey",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Trinity Health LIFE NJ","Most of Camden county, some of Burlington county. Zip codes: 08002, 08003, 08004, 08007, 08009, 08012, 08021, 08026, 08029, 08030, 08031, 08033, 08034, 08035, 08043, 08045, 08049, 08052, 08059, 08065, 08076, 08077, 08078, 08081, 08083, 08084, 08091, 08095, 08099, 08101, 08102, 08103, 08104, 08105, 08106, 08107, 08108, 08109, 08110",15,166,181,2021,"Virtua Health System"
"New Mexico",,"Centennial Care (Comprehensive MCO + MLTSS)","Blue Cross Blue Shield of NM",Statewide,"266,417","15,469","281,886",2021,"Health Care Service Corporation"
"New Mexico",,"Centennial Care (Comprehensive MCO + MLTSS)","Presbyterian Health Plan",Statewide,"387,556","27,977","415,533",2021,"Presbyterian Health Plan"
"New Mexico",,"Centennial Care (Comprehensive MCO + MLTSS)","Western Sky Community Care, Inc.",Statewide,"79,263","4,129","83,392",2021,"Centene Corporation"
"New Mexico",,"Program of All-inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","InnovAge New Mexico PACE dba Total Community Care","Bernalillo, Sandoval, and Valencia counties",65,944,"1,009",2021,"InnovAge New Mexico PACE dba Total Community Care"
"New York",,"Health and Recovery Plans (Comprehensive MCO)","Affinity Health Plan","New York City; Nassau, Orange, Rockland, Suffolk, & Westchester counties","6,179",0,"6,179",2021,"Affinity Health Plan"
"New York",,"Health and Recovery Plans (Comprehensive MCO)","Capital District Physician's Health Plan","Albany, Broome, Clinton, Columbia, Essex, Franklin, Fulton, Greene, Montgomery, Rensselaer, Saratoga, Schenectady, Schoharie, Tioga, Warren, & Washington counties","4,549",0,"4,549",2021,"Capital District Physician's Health Plan"
"New York",,"Health and Recovery Plans (Comprehensive MCO)","Excellus Health Plan","Broome, Erie, Herkimer, Livingston, Monroe, Oneida, Onondaga, Ontario, Orleans, Otsego, Seneca, Wayne, & Yates counties","11,350",0,"11,350",2021,"Excellus Health Plan"
"New York",,"Health and Recovery Plans (Comprehensive MCO)","Fidelis Care","New York City & 57 Rest of State counties","52,097",0,"52,097",2021,"Centene Corporation"
"New York",,"Health and Recovery Plans (Comprehensive MCO)",HealthFirst,"New York City; Nassau, Orange, Rockland, Suffolk, Sullivan, & Westchester counties","31,977",0,"31,977",2021,HealthFirst
"New York",,"Health and Recovery Plans (Comprehensive MCO)",HealthPlus,"New York City; Nassau & Putnam counties","7,729",0,"7,729",2021,Anthem
"New York",,"Health and Recovery Plans (Comprehensive MCO)","HIP GNY","New York City; Nassau, Suffolk, & Westchester counties","5,511",0,"5,511",2021,"HIP GNY"
"New York",,"Health and Recovery Plans (Comprehensive MCO)","Independent Health Association","Erie county","2,804",0,"2,804",2021,"Independent Health Association"
"New York",,"Health and Recovery Plans (Comprehensive MCO)",MetroPlus,"New York City","13,663",0,"13,663",2021,MetroPlus
"New York",,"Health and Recovery Plans (Comprehensive MCO)","Molina HealthCare of New York","Allegany, Broome, Cattaraugus, Chautauqua, Chenango, Cortland, Erie, Genesee, Livingston, Monroe, Onondaga, Ontario, Seneca, Tioga, Tompkins, Wayne, & Wyoming counties","4,003",0,"4,003",2021,"Molina HealthCare, Inc."
"New York",,"Health and Recovery Plans (Comprehensive MCO)","MVP Health Plan","Albany, Columbia, Dutchess, Genesee, Greene, Jefferson, Lewis, Livingston, Monroe, Oneida, Ontario, Orange, Putnam, Rensselaer, Rockland, Saratoga, Schenectady, Sullivan, Ulster, Warren, Washington, & Westchester counties","7,672",0,"7,672",2021,"MVP Health Plan"
"New York",,"Health and Recovery Plans (Comprehensive MCO)","United HealthCare","New York City & 42 Rest of State counties","10,893",0,"10,893",2021,"United Health Group, Inc."
"New York",,"Medicaid Advantage (Comprehensive MCO)","Fidelis Legacy Plan","NYC & 38 counties",0,"1,022","1,022",2021,"Fidelis Legacy Plan"
"New York",,"Medicaid Advantage (Comprehensive MCO)","United HealthCare","New York City & Nassau county",1,"1,171","1,172",2021,"United HealthCare"
"New York",,"Medicaid Advantage (Comprehensive MCO)",WellCare,"Albany, Broome, Erie, Monroe, Niagara, Oneida, Orange, Rensselaer, Rockland, Saratoga, Schenectady, & Ulster counties",0,897,897,2021,WellCare
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","AgeWell New York","New York City; Nassau & Westchester counties",0,53,53,2021,"AgeWell New York"
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","Centers Plan","New York City; Nassau & Rockland",0,589,589,2021,"Centers Plan"
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)",ElderPlan,"New York City; Dutchess, Nassau, Orange, Putnam, Westchester counties",0,"2,767","2,767",2021,ElderPlan
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)",ElderServe,"New York City; Nassau & Westchester counties",0,69,69,2021,ElderServe
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","Fidelis Legacy Plan","New York City; Albany, Montgomery, Rensselaer, & Schenectady counties",0,105,105,2021,"Fidelis Legacy Plan"
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","Hamaspik , Inc","New York City; Dutchess, Nassau, Orange, Rockland, Sullivan, Ulster, & Westchester counties",0,36,36,2021,"Hamaspik, Inc"
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","HealthFirst Health Plan","New York City; Nassau, Orange, Rockland, Sullivan, & Westchester counties",4,"19,006","19,010",2021,"HealthFirst Health Plan"
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","HealthPlus Advantage Plus","New York City; Nassau county",0,89,89,2021,"HealthPlus Advantage Plus"
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","Senior Whole Health","New York City",0,117,117,2021,"Senior Whole Health"
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","Village Care","New York City",0,"3,022","3,022",2021,"Village Care"
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","VNS Choice Plus","New York City; Nassau, Suffolk, Westchester counties",0,"3,109","3,109",2021,"VNS Choice Plus"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","Affinity Health Plan","New York City; Nassau, Orange, Rockland, Suffolk, & Westchester counties","243,082",0,"243,082",2021,"Affinity Health Plan"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","AmidaCare Special Needs","New York City","7,977",0,"7,977",2021,"AmidaCare Special Needs"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","Capital District Physician's Health Plan","Albany, Broome, Clinton, Columbia, Essex, Franklin, Fulton, Greene, Montgomery, Rensselaer, Saratoga, Schenectady, Schoharie, Tioga, Warren, & Washington counties","104,068",0,"104,068",2021,"Capital District Physician's Health Plan"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)",Excellus,"Broome, Erie, Herkimer, Livingston, Monroe, Oneida, Onondaga, Ontario, Orleans, Otsego, Seneca, Wayne, & Yates counties","217,146",0,"217,146",2021,Excellus
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","Fidelis Care","New York City & 57 counties","1,660,362",0,"1,660,362",2021,"Centene Corporation"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","Health First","New York City; Nassau, Orange, Rockland, Suffolk, Sullivan, & Westchester counties","1,172,385",0,"1,172,385",2021,"Health First"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","Health Now","New York City; Allegany, Cattaraugus, Chautauqua, Erie, Genesee, Niagara, Nassau, Orange, Rockland, Suffolk, Westchester counties","49,561",0,"49,561",2021,"Health Now"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)",HealthPlus,"New York City;  Nassau & Putnam counties","371,417",0,"371,417",2021,Anthem
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","HIP Combined","New York City; Nassau, Suffolk, & Westchester counties","156,421",0,"156,421",2021,"HIP Combined"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","Independent Health/Hudson Valley&WNY","Erie county","66,226",0,"66,226",2021,"Independent Health/Hudson Valley&WNY"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","MetroPlus Health Plan","New York City","453,634",0,"453,634",2021,"MetroPlus Health Plan"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","MetroPlus Health Plan Special Needs","New York City","4,593",0,"4,593",2021,"MetroPlus Health Plan Special Needs"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","Molina HealthCare of New York, Inc.","Allegany, Broome, Cattaraugus, Chautauqua, Chenango, Cortland, Erie, Genesee, Livingston, Monroe, Onondaga, Ontario, Seneca, Tioga, Tompkins, Wayne, & Wyoming counties","69,637",0,"69,637",2021,"Molina HealthCare, Inc."
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","MVP Health Plan","Albany, Columbia, Dutchess, Genesee, Greene, Jefferson, Lewis, Livingston, Monroe, Oneida, Ontario, Orange, Putnam, Rensselaer, Rockland, Saratoga, Schenectady, Sullivan, Ulster, Warren, Washington, & Westchester counties","198,712",0,"198,712",2021,"MVP Health Plan"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","United HealthCare","New York City &  Rest of State 42 counties","403,099",0,"403,099",2021,"United Health Group, Inc."
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","VNS Choice Special Needs","New York City; Nassau & Westchester counties","2,935",0,"2,935",2021,"VNS Choice Special Needs"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","VNS Choice","New York City & 28 Rest of State counties","2,614","19,109","21,723",2021,"VNS Choice"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Aetna Better Health","New York City; Nassau & Suffolk counties",248,"5,737","5,985",2021,"Aetna Better Health"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","AgeWell New York","New York City; Nassau, Suffolk, & Westchester counties",196,"12,616","12,812",2021,"AgeWell New York"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","ArchCare Community Life","New York City; Putnam & Westchester counties",466,"4,096","4,562",2021,"ArchCare Community Life"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Centers Plan for Healthy Living","New York City; Erie, Nassau, Niagara, Rockland, Suffolk, & Westchester counties","7,179","37,511","44,690",2021,"Centers Plan for Healthy Living"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))",ElderPlan,"New York City; Dutchess, Nassau, Orange, Putnam, Rockland, Sullivan, Ulster, & Westchester counties",704,"13,092","13,796",2021,ElderPlan
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))",ElderServe,"New York City; Nassau, Suffolk, & Westchester counties",928,"14,322","15,250",2021,ElderServe
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))",ElderWood,"Erie, Genesee, Monroe, Niagara, Orleans, & Wyoming counties",41,966,"1,007",2021,ElderWood
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Extended MLTC","New York City; Nassau & Suffolk counties",461,"5,542","6,003",2021,"Extended MLTC"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Fallon Health Weinberg","Erie & Niagara counties",43,817,860,2021,"Fallon Health Weinberg"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Fidelis Care","New York City & 57 counties",828,"18,668","19,496",2021,"Fidelis Care"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Hamaspik Choice MLTC","Dutchess, Orange, Putnam, Rockland, Sullivan, & Ulster counties",80,"1,969","2,049",2021,"Hamaspik Choice MLTC"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Health Advantage/Elant Choice","Dutchess, Orange, & Rockland counties",35,982,"1,017",2021,"Health Advantage/Elant Choice"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))",HealthPlus,"New York City",330,"4,909","5,239",2021,HealthPlus
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Icircle Care MLTC","Thirty Rest of State counties",157,"3,560","3,717",2021,"Icircle Care MLTC"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Integra MLTC","New York City; Nassau, Suffolk, & Westchester counties","8,105","31,316","39,421",2021,"Integra MLTC"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Kalos Health Plan","Chautauqua, Erie, Genesee, Monroe, Niagara, & Orleans,",14,675,689,2021,"Kalos Health Plan"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))",MetroPlus,"New York City",314,"1,129","1,443",2021,MetroPlus
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Montefiore HMO MLTC","New York City & Westchester county",90,"1,435","1,525",2021,"Montefiore HMO MLTC"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Prime Health Choice","Albany, Dutchess, Orange, Putnam, Rockland, Warren, & Washington counties",37,575,612,2021,"Prime Health Choice"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Senior Health Partners","New York City, Nassau & Westchester counties","2,724","8,197","10,921",2021,"Senior Health Partners"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Senior Network Health","Herkimer & Oneida counties",5,391,396,2021,"Senior Network Health"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Senior Whole Health","New York City & Westchester county","2,072","11,566","13,638",2021,"Senior Whole Health"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Village Care","New York City","2,115","11,009","13,124",2021,"Village Care"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","VNA HomeCare Options","Forty eight Rest of State counties",91,"3,266","3,357",2021,"VNA HomeCare Options"
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","ArchCare Senior Life","New York City & Westchester county",77,679,756,2021,"ArchCare Senior Life"
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Catholic Health - Life","Erie county",3,253,256,2021,"Catholic Health - Life"
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","CenterLight (CCM)","New York City; Nassau, Suffolk, & Westchester counties",385,"1,995","2,380",2021,"CenterLight (CCM)"
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Complete Senior Care","Niagara county",6,118,124,2021,"Complete Senior Care"
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Eddy Senior Care","Albany, Rensselaer, & Schenectady counties",8,287,295,2021,"Eddy Senior Care"
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Fallon Health Weinberg","Erie county",18,114,132,2021,"Fallon Health Weinberg"
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Independent Living for Seniors","Monroe, Ontario, & Wayne counties",23,707,730,2021,"Independent Living for Seniors"
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","PACE CNY","Onondaga county",4,567,571,2021,"PACE CNY"
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Total Senior Care","Allegany, Cattaraugus, & Chautauqua counties",8,136,144,2021,"Total Senior Care"
"North Carolina",,"Community Care of North Carolina (Primary Care Case Management Entity (PCCM Entity))","North Carolina Community Care",Statewide,"348,398","167,263","515,661",2021,"North Carolina Community Care"
"North Carolina",,"EBCI Tribal Option (Primary Care Case Management Entity (PCCM Entity))","EBCI Tribal Option","Primary service areas: Cherokee, Graham, Haywood, Jackson and Swain counties; Beneficiaries can opt-in: Buncombe, Clay, Henderson, Macon, Madison, and Transylvania counties","3,646",221,"3,867",2021,"EBCI Tribal Option"
"North Carolina",,"Standard Plan (Comprehensive MCO + MLTSS)","Healthy Blue of North Carolina",Statewide,"386,104",77,"386,181",2021,"Blue Cross and Blue Shield of North Carolina"
"North Carolina",,"Standard Plan (Comprehensive MCO + MLTSS)",UnitedHealthcare,Statewide,"342,629",96,"342,725",2021,"UnitedHealthcare of North Carolina, Inc."
"North Carolina",,"Standard Plan (Comprehensive MCO + MLTSS)","Carolina Complete Health","Alexander, Anson, Cabarrus, Catawba, Cleveland, Gaston, Iredell, Lincoln, Mecklenburg, Rowan, Stanly, Union, Alamance, Caswell, Chatham, Durham, Franklin, Granville, Johnston, Nash, Orange, Person, Vance, Wake, Warren, Wilson, Bladen, Brunswick, Columbus, Cumberland, Harnett, Hoke, Lee, Montgomery, Moore, New Hanover, Pender, Richmond, Robeson, Sampson, and Scotland counties","203,842",34,"203,876",2021,"Carolina Complete Health, Inc."
"North Carolina",,"Standard Plan (Comprehensive MCO + MLTSS)",Wellcare,Statewide,"324,042",72,"324,114",2021,"WellCare of North Carolina, Inc."
"North Carolina",,"Standard Plan (Comprehensive MCO + MLTSS)","Amerihealth Caritas",Statewide,"290,921",68,"290,989",2021,"AmeriHealth Caritas of North Carolina"
